n1,n2,n3,n4,n5,n6,n7,n8,class
36.0,29.4,1019.8,18.5,3.8,9.9,45.9,30.0,0.0
33.7,27.0,1011.3,19.2,3.4,11.8,45.0,26.1,0.0
23.8,19.7,1012.9,8.7,4.6,8.9,30.0,21.0,0.0
22.8,15.9,1019.8,8.5,13.9,17.9,28.0,17.1,0.0
31.1,21.5,1018.5,17.0,11.0,25.8,37.9,23.0,0.0
30.8,28.0,1019.7,3.4,6.3,10.9,34.0,29.1,1.0
42.8,33.8,1002.0,15.8,5.8,11.8,57.0,36.9,0.0
29.2,21.4,1014.8,13.4,17.2,28.0,36.0,22.1,0.0
36.6,27.4,1019.2,19.9,7.1,12.0,54.0,26.2,0.0
51.8,41.5,1003.3,14.6,4.2,12.8,72.0,39.9,0.0
50.3,34.0,1003.2,19.3,3.6,8.9,72.0,36.0,0.0
39.1,26.1,1027.4,19.5,10.4,14.0,45.0,33.1,1.0
42.5,33.3,1018.5,16.2,7.9,11.8,51.1,37.0,0.0
39.9,31.8,1009.0,15.1,9.0,21.0,52.0,33.1,0.0
32.0,21.5,1012.2,16.6,10.6,22.0,41.0,20.1,0.0
41.8,31.1,1018.3,14.2,5.6,14.0,57.9,32.0,0.0
52.4,34.5,1005.0,19.1,8.6,16.9,66.0,37.9,0.0
49.5,40.6,989.5,9.5,11.5,22.0,70.0,35.1,1.0
51.0,36.3,1003.8,19.9,9.6,22.0,66.9,41.0,0.0
57.3,45.3,1001.9,12.3,12.4,19.8,63.0,48.9,1.0
41.4,32.0,1017.7,18.4,3.8,9.9,51.1,31.1,1.0
61.1,47.1,1015.0,13.0,8.5,19.8,77.0,46.0,0.0
49.7,30.7,1021.8,23.6,8.1,14.0,63.0,39.0,0.0
70.6,57.8,1007.5,14.8,12.3,16.9,82.0,61.0,0.0
60.7,43.2,1018.8,16.6,4.7,15.0,72.0,48.0,0.0
58.4,35.7,1017.1,24.6,5.9,15.9,70.0,46.0,0.0
51.5,44.4,1010.7,10.9,6.5,11.8,63.0,44.1,1.0
63.4,51.0,1001.7,16.2,8.6,21.0,80.1,54.0,1.0
63.9,58.1,1010.6,9.5,9.0,15.0,68.0,61.0,1.0
73.8,64.5,1009.6,14.6,9.1,11.8,82.9,70.0,1.0
65.0,50.6,1017.8,19.9,6.2,9.9,73.0,59.0,0.0
73.6,63.3,1006.5,14.6,5.2,17.9,86.0,66.0,1.0
66.8,52.9,1018.3,17.9,3.2,9.9,79.0,54.0,0.0
69.7,60.7,1000.1,14.3,9.1,14.0,82.0,64.0,1.0
62.4,50.6,1009.0,15.1,13.5,19.8,75.9,54.0,1.0
76.4,60.0,1010.4,18.6,4.9,14.0,91.0,64.0,0.0
74.2,58.3,1006.3,17.2,4.3,12.8,93.0,60.1,0.0
75.9,60.6,1004.9,14.6,11.7,17.9,96.1,66.9,0.0
69.3,47.5,1018.7,19.0,4.6,11.8,81.0,57.0,0.0
79.3,52.7,1011.8,18.2,4.7,14.0,93.0,66.9,0.0
76.3,60.7,1014.7,17.9,7.7,10.9,84.0,66.0,1.0
86.6,62.3,1012.6,15.8,9.2,14.0,100.9,71.1,0.0
85.4,62.1,1013.9,18.0,7.6,14.0,100.0,72.0,0.0
77.6,55.5,1017.3,19.9,4.9,14.0,91.0,64.0,0.0
90.3,61.9,1015.8,19.7,2.7,9.9,105.1,73.9,0.0
83.2,60.7,1015.4,18.4,5.0,12.8,93.9,70.0,0.0
86.6,62.4,1012.6,17.2,7.5,14.0,97.0,71.1,1.0
70.7,60.3,1015.8,15.8,9.4,14.0,84.9,64.9,1.0
69.2,50.5,1018.7,19.7,2.2,9.9,80.1,57.9,0.0
74.7,67.0,1011.4,5.7,5.1,14.0,81.0,71.1,1.0
75.2,62.8,1015.6,18.0,9.1,17.9,89.1,68.0,1.0
71.9,65.0,1015.7,14.2,3.9,19.8,84.9,63.0,1.0
81.9,69.4,1012.0,16.6,7.5,14.0,90.0,78.1,1.0
76.3,64.5,1016.1,12.9,6.1,9.9,91.9,66.0,0.0
64.7,52.7,1015.4,18.2,3.3,10.9,73.0,55.0,1.0
55.7,48.6,1022.0,16.5,6.5,12.8,64.0,51.1,1.0
60.7,52.7,1018.3,12.6,7.5,9.9,69.1,55.9,1.0
74.3,65.1,1011.5,8.2,8.2,15.0,84.9,64.9,0.0
56.1,41.7,1024.3,17.6,4.4,15.9,75.0,41.0,0.0
69.6,53.9,1016.4,13.2,1.2,8.0,90.0,52.0,0.0
53.0,37.0,1027.0,18.6,3.1,8.0,66.0,41.0,0.0
68.4,47.0,1005.5,19.1,4.1,11.8,91.0,50.0,0.0
51.3,26.3,1026.6,17.4,7.7,15.0,71.1,39.9,0.0
68.7,55.1,1009.8,13.4,12.8,17.9,79.0,62.1,1.0
52.9,38.7,1019.5,18.2,2.2,5.8,75.0,37.9,0.0
54.3,49.3,1025.1,7.9,6.6,15.9,63.0,48.9,0.0
56.0,34.0,1017.3,20.7,3.3,9.9,73.9,43.0,0.0
54.8,34.8,1025.6,17.2,7.7,12.8,64.0,44.1,0.0
62.1,55.6,1022.3,10.6,3.4,8.0,73.0,55.0,0.0
63.5,55.3,1009.6,10.4,7.8,11.8,69.1,59.0,1.0
55.0,50.2,1011.3,11.7,3.5,9.9,68.0,45.0,1.0
38.2,29.7,1015.5,11.1,6.7,12.8,43.0,34.0,0.0
47.5,42.4,1018.6,11.3,6.2,9.9,52.0,45.0,1.0
34.7,27.0,1008.8,15.8,8.3,19.8,42.1,29.1,0.0
42.6,32.6,1017.0,17.8,2.7,9.9,63.0,31.1,0.0
39.6,27.2,1017.6,17.4,3.1,11.8,55.9,29.1,0.0
29.8,21.0,1029.8,16.3,5.2,14.0,41.0,20.1,0.0
25.1,17.4,1029.1,11.7,8.2,11.8,27.1,23.2,0.0
17.1,15.4,1027.4,1.2,0.5,4.9,24.3,12.2,0.0
34.9,29.1,1013.4,7.8,10.0,23.9,43.0,28.2,0.0
34.5,25.0,1012.9,14.5,1.6,8.0,48.0,27.1,0.0
33.0,30.2,1003.2,5.5,15.4,22.9,35.1,32.0,1.0
26.7,19.2,1010.4,14.5,2.3,8.0,35.1,21.2,0.0
31.0,23.8,1014.6,19.1,3.4,14.0,37.0,25.2,0.0
32.1,30.5,1018.1,3.1,4.9,8.9,35.1,30.2,1.0
31.8,25.4,1021.0,16.1,5.8,19.8,35.1,28.2,0.0
17.6,12.4,1020.0,15.8,2.3,8.0,31.1,8.2,0.0
32.1,29.5,1008.2,9.1,4.7,9.9,34.0,28.0,0.0
0.2,-11.7,1030.1,15.5,8.1,14.0,6.3,-4.9,0.0
15.8,12.7,1031.9,10.1,2.6,12.8,25.2,5.2,0.0
10.8,5.7,1019.9,12.9,6.3,15.9,34.0,-3.8,0.0
33.1,29.3,1008.3,15.5,4.4,12.8,39.9,21.2,1.0
21.0,15.9,1021.0,14.0,6.8,11.8,27.1,18.1,0.0
24.7,20.4,1031.6,4.6,3.5,7.0,30.2,22.1,0.0
10.5,5.1,1023.8,6.9,14.8,22.0,17.2,7.2,0.0
-2.8,-11.6,1031.8,18.1,6.2,15.0,12.2,-14.8,0.0
12.6,5.7,1025.4,17.4,6.6,9.9,22.1,8.2,0.0
30.3,27.1,1012.1,4.1,6.7,10.9,32.0,28.2,0.0
34.8,27.3,1006.6,15.6,5.9,15.9,39.0,31.1,0.0
34.3,22.6,1010.0,20.5,13.8,25.8,39.9,29.1,0.0
29.2,21.8,1017.1,12.1,5.6,14.0,35.1,23.2,0.0
33.5,30.1,1012.0,6.3,5.5,8.0,39.0,31.1,1.0
27.0,20.8,1023.1,12.0,8.1,14.0,30.2,24.3,0.0
14.8,6.4,1025.2,16.7,3.7,9.9,26.2,2.1,0.0
37.8,33.8,1016.5,8.9,3.9,11.8,44.1,32.0,0.0
48.1,43.8,1000.8,9.2,5.9,15.9,64.0,39.0,1.0
19.5,10.0,1017.2,17.0,17.0,25.8,27.1,14.2,0.0
26.3,13.1,1019.6,17.4,14.4,17.9,33.1,20.1,0.0
21.0,15.8,1019.7,3.2,12.3,17.9,25.2,19.2,1.0
47.9,32.6,1021.9,17.8,14.3,19.8,55.9,42.1,0.0
40.9,32.9,1020.8,6.5,9.4,14.0,54.0,36.0,0.0
44.0,39.6,1019.0,5.5,5.0,9.9,50.0,42.1,1.0
47.3,42.1,996.6,6.2,12.2,17.9,62.1,37.0,1.0
58.0,45.6,1020.7,14.7,7.9,19.8,75.0,45.0,0.0
60.8,52.9,1012.4,6.0,14.3,19.8,71.1,55.9,1.0
50.0,33.1,1010.3,20.1,8.4,14.0,64.0,39.9,0.0
63.4,43.8,1007.6,19.9,6.6,15.0,82.9,50.0,0.0
62.0,49.1,1011.2,12.5,5.4,10.9,72.0,55.0,0.0
59.1,46.6,1015.6,13.8,2.3,8.0,70.0,48.0,0.0
61.9,39.0,1016.1,19.9,3.8,11.8,75.9,45.0,0.0
78.2,59.6,998.2,16.1,11.7,19.8,88.0,72.0,0.0
69.5,51.6,1010.6,19.9,4.5,14.0,81.0,57.0,1.0
64.9,55.0,1010.2,13.6,6.7,11.8,72.0,57.9,1.0
58.3,47.0,1015.2,16.7,3.3,9.9,68.0,50.0,1.0
70.9,51.1,1005.5,19.9,6.1,14.0,82.0,61.0,0.0
65.0,57.3,1008.4,9.8,7.3,17.9,71.1,60.1,1.0
73.0,53.2,1008.8,19.9,3.1,8.0,84.9,60.1,0.0
70.8,59.0,1003.1,15.6,6.8,11.8,78.1,62.1,1.0
77.1,66.9,1013.4,15.5,9.3,15.0,84.0,72.0,0.0
75.1,66.3,1018.4,13.3,8.9,15.9,84.9,66.9,0.0
79.4,68.2,1018.6,10.3,5.4,12.8,87.1,71.1,0.0
77.8,63.7,1021.3,4.8,2.4,8.9,90.0,66.9,0.0
79.6,59.4,1011.0,18.2,3.2,9.9,89.1,69.1,0.0
67.6,48.9,1014.5,19.5,4.9,11.8,75.9,60.1,1.0
77.6,59.3,1014.9,19.9,9.9,17.9,90.0,64.9,0.0
78.6,62.1,1009.0,19.7,5.2,15.9,91.9,70.0,1.0
76.9,64.6,1011.0,12.9,5.9,9.9,84.9,68.0,0.0
79.5,62.5,1013.9,14.6,3.4,11.8,91.0,66.9,0.0
81.1,64.6,1016.2,10.1,8.5,14.0,91.0,71.1,0.0
77.0,58.3,1014.6,17.4,4.6,14.0,91.0,64.0,0.0
78.8,58.3,1014.2,14.9,11.5,19.8,93.9,66.0,0.0
84.1,58.9,1009.2,18.2,8.0,14.0,98.1,71.1,0.0
73.4,62.2,1014.8,14.0,2.9,8.0,84.0,64.9,1.0
81.6,65.9,1014.1,16.6,9.5,15.9,95.0,72.0,0.0
85.7,65.4,1006.0,18.6,13.2,19.8,97.0,77.0,0.0
73.7,64.9,1017.7,17.3,10.7,16.9,84.0,68.0,1.0
79.1,63.6,1008.3,15.9,5.9,14.0,95.0,66.9,0.0
64.4,56.1,1018.9,11.8,4.9,10.9,72.0,60.1,1.0
65.7,53.2,1021.6,19.9,9.9,14.0,82.0,55.9,0.0
55.9,42.4,1024.0,17.7,1.1,5.8,70.0,45.0,0.0
61.7,54.5,1012.7,11.9,8.7,17.9,71.1,55.9,1.0
53.9,37.7,1022.0,19.1,10.9,15.9,63.0,48.9,0.0
50.1,33.6,1027.5,17.7,2.0,4.9,64.0,34.0,0.0
53.8,45.5,1016.8,10.2,1.4,8.0,71.1,43.0,1.0
56.6,39.4,1025.9,18.8,7.0,14.0,77.0,41.0,0.0
64.2,45.1,1015.6,15.7,8.6,17.9,77.0,52.0,0.0
60.6,39.5,1016.8,19.9,7.0,17.9,79.0,46.9,0.0
52.1,29.3,1017.5,17.2,7.4,14.0,66.0,39.9,0.0
51.6,34.8,1016.7,18.6,2.5,9.9,72.0,36.0,0.0
65.5,51.8,999.8,16.8,7.1,15.0,79.0,59.0,0.0
52.9,41.2,1006.5,17.5,7.0,12.8,57.9,46.0,0.0
61.1,45.7,1009.0,15.6,9.7,15.9,70.0,52.0,0.0
50.5,48.4,1020.9,0.8,1.3,4.1,63.0,42.1,0.0
50.5,37.5,1009.5,19.3,3.4,12.8,63.0,39.9,0.0
37.0,22.7,1017.0,17.5,20.8,28.9,44.1,31.1,0.0
50.2,37.0,1011.6,17.8,4.1,11.8,68.0,37.0,0.0
34.4,30.4,999.5,7.5,18.7,29.9,55.0,30.2,1.0
21.8,15.3,1027.4,10.9,14.1,17.9,35.1,16.2,0.0
19.9,17.4,1016.1,5.3,4.1,12.8,34.0,11.1,0.0
32.5,28.3,1016.0,15.7,1.7,8.0,37.0,28.2,0.0
27.4,15.1,1032.1,16.2,8.1,19.8,35.1,20.1,0.0
36.7,31.7,1010.0,15.6,3.8,7.0,55.0,28.2,0.0
32.4,29.4,1011.9,6.3,11.6,19.8,57.9,11.1,1.0
6.2,-4.2,1036.1,18.6,6.6,11.8,26.2,-3.8,0.0
24.7,21.0,1023.3,9.8,4.5,10.9,31.1,21.2,1.0
26.8,23.5,1015.9,4.4,2.4,5.8,30.2,24.3,0.0
29.6,26.7,1014.1,7.7,4.2,9.9,39.0,20.1,0.0
9.9,0.2,1027.6,17.4,14.4,24.9,16.2,5.2,0.0
-4.2,-18.1,1031.7,15.5,14.9,19.8,5.2,-10.8,0.0
24.1,16.2,1019.8,15.9,5.4,15.9,39.9,13.1,0.0
34.7,20.4,1015.2,18.7,10.4,31.9,50.0,21.2,0.0
34.7,21.4,1019.1,17.8,13.3,28.0,42.1,21.2,0.0
36.1,24.8,1005.1,13.6,3.4,11.8,55.0,22.1,0.0
10.2,5.1,1030.5,11.2,4.6,15.0,22.1,1.0,0.0
30.1,25.2,1017.4,10.8,6.7,15.0,43.0,23.2,0.0
14.5,3.7,1026.5,16.2,13.9,21.0,28.2,8.2,0.0
34.8,24.7,1014.4,19.9,4.6,11.8,48.9,21.2,0.0
46.7,29.4,1010.6,19.1,7.2,9.9,62.1,39.0,0.0
41.8,33.0,1010.6,13.7,4.7,12.8,50.0,37.0,1.0
43.4,25.1,1009.6,19.9,7.2,17.9,54.0,37.0,0.0
41.8,30.0,1012.6,19.9,2.5,8.0,54.0,33.1,0.0
44.1,31.1,1015.9,17.6,6.9,15.9,57.9,31.1,0.0
25.5,17.3,1018.4,9.8,11.4,15.0,31.1,19.2,1.0
31.3,22.9,1025.3,17.4,4.0,10.9,36.0,23.2,0.0
36.5,32.8,1012.0,8.1,10.1,19.8,50.0,31.1,1.0
33.3,23.7,1021.7,15.7,7.2,11.8,39.9,28.2,0.0
57.5,40.7,997.2,16.9,8.0,25.8,79.0,39.9,0.0
50.9,24.8,1017.8,19.1,10.8,25.8,71.1,35.1,0.0
44.9,25.1,1012.2,19.7,7.6,19.8,59.0,30.2,0.0
41.7,23.7,1017.2,19.3,6.7,17.9,52.0,32.0,0.0
45.3,31.9,1022.1,16.8,6.8,14.0,57.0,39.9,0.0
53.8,35.3,1023.4,18.0,9.0,15.0,64.0,46.9,1.0
47.2,31.5,1027.8,19.9,7.7,14.0,66.0,32.0,0.0
66.1,57.5,999.5,15.5,20.0,31.9,75.0,57.9,1.0
53.5,43.4,1011.9,15.7,9.4,15.0,63.0,48.9,1.0
56.0,52.2,1006.6,4.7,9.6,14.0,72.0,46.0,1.0
49.4,38.1,1027.5,19.1,6.2,9.9,55.0,45.0,0.0
49.0,32.4,1010.9,19.1,12.6,21.0,66.9,39.0,0.0
53.4,26.2,1014.9,19.5,11.8,15.9,66.0,42.1,0.0
62.3,46.4,1015.4,16.8,5.3,11.8,80.1,48.9,0.0
57.4,50.0,1011.3,10.9,3.0,9.9,62.1,52.0,1.0
57.5,41.1,1019.6,19.9,4.6,15.9,69.1,45.0,0.0
67.2,61.9,1011.0,7.9,6.8,18.8,73.0,63.0,1.0
61.3,43.9,1014.5,19.7,5.9,11.8,70.0,52.0,0.0
63.9,54.4,1005.8,9.9,6.6,14.0,73.0,57.0,0.0
68.9,52.2,1018.4,13.2,5.5,9.9,78.1,57.9,0.0
70.9,56.4,1020.2,12.4,3.9,9.9,84.0,57.9,0.0
78.6,64.5,1003.6,11.8,9.6,22.9,95.0,66.0,0.0
63.6,48.8,1005.3,18.6,11.9,23.9,77.0,55.0,1.0
61.5,45.1,1019.3,19.9,2.4,9.9,73.9,46.9,0.0
70.3,56.2,1009.6,17.0,10.2,17.9,82.0,63.0,1.0
67.4,60.4,1017.6,15.5,6.0,14.0,75.9,62.1,1.0
67.9,53.6,1016.7,19.1,2.6,8.9,77.0,57.0,0.0
70.0,55.0,1020.2,14.6,2.8,8.0,81.0,57.0,0.0
83.2,63.6,1009.8,16.6,10.3,15.9,98.1,70.0,0.0
82.4,62.6,1009.7,17.4,9.0,15.9,95.0,69.1,0.0
69.8,56.0,1018.2,19.5,2.8,11.8,82.0,60.1,0.0
74.4,68.1,1014.3,10.6,3.1,9.9,84.0,70.0,1.0
76.7,60.9,1018.2,19.9,4.7,11.8,88.0,64.0,0.0
75.7,66.7,1011.4,16.3,3.2,9.9,84.9,69.1,1.0
70.5,55.6,1023.1,17.1,3.7,9.9,78.1,64.0,0.0
68.6,58.1,1017.7,11.6,7.6,14.0,75.9,63.0,0.0
81.2,66.1,1009.9,14.3,6.0,15.0,95.0,69.1,1.0
74.3,63.5,1011.1,16.3,4.8,15.9,88.0,68.0,1.0
82.2,71.0,1017.3,14.3,7.4,14.0,93.0,72.0,0.0
80.4,60.9,1015.1,11.1,6.2,11.8,93.9,68.0,0.0
80.8,61.7,1011.2,11.8,8.0,14.0,100.0,66.9,0.0
76.9,48.7,1021.5,19.9,7.9,15.0,91.9,60.1,0.0
78.4,57.5,1012.6,13.4,6.3,14.0,93.0,66.0,0.0
80.7,57.1,1013.9,19.1,9.7,15.9,91.9,68.0,0.0
69.3,44.6,1013.4,19.9,4.4,11.8,89.1,54.0,0.0
66.0,54.2,1021.2,16.2,4.8,8.9,77.0,61.0,1.0
71.9,63.1,1012.5,14.4,6.7,15.9,86.0,64.9,1.0
63.6,40.8,1014.1,19.1,9.3,17.9,81.0,51.1,1.0
56.4,44.6,1014.9,17.8,12.2,16.9,66.9,48.0,0.0
68.5,51.1,1011.1,16.2,1.0,8.0,90.0,51.1,0.0
55.7,36.9,1016.9,19.1,8.1,14.0,60.1,51.1,1.0
54.0,37.9,1014.1,19.9,5.8,11.8,64.9,41.0,0.0
60.0,40.4,1021.0,13.7,4.0,9.9,71.1,48.9,0.0
36.4,18.6,1029.8,19.9,4.2,12.8,46.9,25.2,0.0
40.3,23.9,1021.5,19.9,6.0,11.8,50.0,32.0,0.0
37.5,30.6,1021.5,6.5,4.1,9.9,46.0,30.2,0.0
45.1,36.8,1020.8,10.7,8.7,15.0,53.1,37.0,1.0
51.8,33.5,1020.6,17.2,7.9,17.9,60.1,42.1,0.0
42.1,27.6,1017.3,17.8,4.0,9.9,57.0,30.2,0.0
39.2,21.9,1018.3,19.9,6.7,15.9,52.0,28.2,0.0
26.6,16.0,1023.1,15.5,4.9,15.0,42.1,17.2,0.0
51.2,33.7,1011.4,19.3,5.1,17.9,72.0,39.0,0.0
26.4,14.4,1026.6,19.9,8.2,17.9,34.0,18.1,0.0
40.5,28.9,1003.3,14.0,13.5,23.9,54.0,34.0,0.0
16.0,5.8,1021.6,15.8,5.8,11.8,37.9,4.1,0.0
29.8,21.2,1025.8,18.4,5.1,14.0,39.9,20.1,0.0
6.5,0.3,1024.9,9.7,7.4,14.0,17.2,-4.9,0.0
29.2,15.4,1021.2,18.2,5.9,15.9,34.0,25.2,0.0
35.8,20.9,1016.1,17.8,4.9,11.8,55.0,24.3,0.0
18.7,3.7,1027.2,18.8,17.5,24.9,30.2,11.1,0.0
30.9,17.4,1010.1,19.9,7.2,15.9,48.0,22.1,0.0
26.8,16.2,1008.3,15.8,10.4,19.8,50.0,13.1,0.0
5.6,-7.2,1030.6,13.9,2.4,8.0,16.2,-1.8,0.0
14.2,8.1,1024.0,5.4,7.5,15.9,19.2,8.2,0.0
-4.7,-19.3,1026.7,15.9,7.1,11.8,2.1,-10.8,0.0
25.9,21.4,1016.1,7.0,9.4,17.9,35.1,14.2,1.0
0.2,-9.7,1026.4,14.2,4.6,14.0,9.1,-8.9,0.0
21.9,17.5,1026.5,11.2,1.0,7.0,33.1,11.1,0.0
25.7,17.7,1017.4,19.9,7.4,22.9,34.0,17.2,0.0
4.7,-14.8,1023.0,19.7,11.5,18.8,23.2,-4.9,0.0
21.9,13.7,1022.0,15.2,2.3,9.9,39.0,13.1,0.0
16.4,6.8,1030.1,19.9,7.1,11.8,27.1,11.1,0.0
40.5,31.3,1017.6,8.5,1.8,7.0,61.0,25.2,0.0
32.2,20.5,1016.9,16.0,13.0,26.8,45.0,26.2,1.0
38.7,27.4,1013.9,17.8,7.7,19.8,55.9,27.1,1.0
45.7,28.2,995.3,18.2,6.3,21.0,62.1,31.1,0.0
35.1,23.7,1017.3,19.9,8.3,15.0,39.0,32.0,0.0
35.3,22.3,1015.2,15.5,12.5,17.9,43.0,32.0,1.0
33.4,23.0,1024.8,13.1,3.1,8.9,46.9,23.2,0.0
53.6,40.3,1002.7,16.4,11.1,19.8,63.0,46.0,0.0
50.7,39.9,1003.6,15.5,7.9,14.0,69.1,42.1,0.0
45.1,34.3,999.8,15.0,11.4,16.9,57.0,37.0,0.0
38.8,23.4,1020.0,16.2,6.4,16.9,59.0,26.2,0.0
58.0,51.2,1008.8,16.0,10.9,17.9,66.9,53.1,0.0
43.3,28.6,1001.8,19.1,16.0,23.9,55.9,36.0,1.0
39.3,32.6,1016.0,13.0,4.6,11.8,46.9,35.1,1.0
56.6,34.8,1021.1,19.9,3.5,8.0,72.0,42.1,0.0
71.0,42.8,1016.0,19.9,14.6,19.8,78.1,63.0,0.0
68.9,49.8,1013.8,15.1,6.4,14.0,79.0,60.1,0.0
63.8,57.4,1011.4,6.2,3.6,8.0,68.0,60.1,1.0
61.5,41.7,1024.3,19.1,3.6,9.9,75.9,46.0,0.0
70.8,42.6,1008.4,19.9,9.9,15.0,84.9,57.0,0.0
66.5,56.8,1015.5,6.1,3.1,8.0,78.1,60.1,0.0
65.3,51.7,1002.8,17.6,4.5,19.8,77.0,55.9,0.0
65.5,55.8,1018.1,14.8,4.2,11.8,73.0,59.0,0.0
69.7,47.1,1018.3,19.9,5.6,9.9,82.0,55.9,0.0
71.5,59.1,1010.9,17.4,10.4,19.8,82.0,63.0,1.0
70.0,59.7,1006.8,14.0,12.7,23.9,75.0,61.0,1.0
76.5,61.7,1016.4,10.5,8.4,15.9,86.0,66.9,0.0
74.4,60.2,1008.5,15.9,2.9,8.0,84.0,68.0,1.0
71.9,47.2,1014.3,19.9,3.0,10.9,82.0,57.0,0.0
78.7,51.4,1016.9,19.9,8.2,11.8,95.0,66.9,0.0
79.7,53.9,1008.8,17.4,11.9,17.9,102.0,64.0,0.0
72.4,61.4,1019.3,4.3,4.7,11.8,82.0,66.0,0.0
76.4,55.9,1013.4,19.3,3.2,5.8,82.9,68.0,0.0
71.1,61.4,1013.0,10.5,4.8,10.9,81.0,66.0,1.0
81.3,59.1,1009.9,17.4,1.5,5.8,93.9,69.1,0.0
72.3,53.5,1005.5,16.2,11.0,17.9,82.0,64.9,0.0
85.7,63.4,1010.8,18.2,10.1,17.9,97.0,71.1,0.0
82.8,60.1,1015.1,17.6,6.2,14.0,91.9,72.0,0.0
79.9,68.2,1011.8,14.6,3.1,8.0,89.1,71.6,0.0
84.5,68.5,1015.5,16.3,7.2,12.8,99.0,73.9,0.0
86.9,65.5,1011.2,11.8,9.2,17.9,100.0,73.9,0.0
82.6,71.5,1011.0,11.8,5.4,9.9,93.0,75.0,0.0
74.1,61.9,1014.3,15.2,5.9,11.8,87.1,66.0,1.0
73.1,53.5,1017.3,19.7,3.2,14.0,88.0,59.0,0.0
75.4,68.2,1012.7,11.9,4.4,8.0,82.9,70.0,1.0
74.9,67.4,1009.1,15.7,8.4,15.0,82.0,66.9,1.0
72.2,61.9,1010.8,17.3,4.5,8.0,81.0,63.0,0.0
68.0,57.7,1020.8,13.6,2.7,8.9,79.0,61.0,0.0
71.7,60.6,1011.1,16.8,6.8,11.8,79.0,66.0,1.0
68.1,62.2,1013.6,4.7,9.8,14.0,79.0,63.0,1.0
67.2,57.8,1020.4,16.4,3.3,9.9,78.1,57.0,0.0
70.6,65.1,1019.2,12.6,5.5,9.9,75.9,64.0,1.0
71.6,62.5,1016.4,14.8,1.3,4.9,84.0,62.1,0.0
63.2,46.5,1020.2,17.4,2.0,9.9,75.0,50.0,0.0
62.7,52.6,1016.3,12.0,3.0,9.9,73.0,52.0,0.0
72.3,63.3,1006.1,15.7,8.1,17.9,78.1,66.0,0.0
65.7,55.9,1013.6,16.5,5.3,9.9,73.9,55.0,0.0
63.4,48.4,1008.4,17.6,1.9,8.0,78.1,51.1,0.0
65.7,59.6,1005.9,8.6,5.5,15.0,73.9,62.1,1.0
54.7,42.5,1019.6,19.3,7.4,15.0,61.0,48.0,1.0
48.8,35.0,1007.2,19.9,15.1,21.0,59.0,44.1,0.0
45.0,28.9,1025.9,19.9,5.5,11.8,60.1,34.0,0.0
46.7,31.0,1025.1,18.4,4.8,12.8,62.1,35.1,0.0
57.6,38.9,1014.9,17.8,8.0,15.0,75.0,44.1,0.0
49.8,42.7,1016.8,5.6,5.3,8.0,54.0,48.0,1.0
59.3,53.3,1017.5,2.2,9.0,11.8,66.9,55.9,0.0
53.1,35.8,1013.0,19.5,8.6,15.0,61.0,50.0,1.0
52.2,42.7,1023.0,12.0,4.2,8.0,57.9,48.0,1.0
38.4,29.1,1000.2,6.2,22.4,37.9,50.0,34.0,1.0
38.7,25.9,1024.4,19.9,6.6,10.9,50.0,32.0,0.0
40.3,23.6,1012.8,20.3,12.5,23.9,48.0,34.0,0.0
22.2,6.4,1028.5,19.9,9.7,22.0,30.2,17.2,0.0
19.8,7.7,1020.8,13.4,12.3,28.0,32.0,9.1,0.0
35.0,24.1,1027.1,13.7,7.6,11.8,46.0,25.2,0.0
28.9,22.6,1011.3,8.6,6.7,10.9,31.1,26.2,0.0
16.7,4.5,1021.8,14.1,7.6,15.0,24.3,13.1,0.0
20.3,4.5,1027.2,18.8,9.7,15.0,37.9,13.1,0.0
40.3,27.7,1006.1,19.9,3.5,9.9,54.0,34.0,0.0
31.2,21.1,1011.1,14.0,8.5,15.9,35.1,27.1,0.0
31.4,18.2,1007.7,18.3,5.3,11.8,41.0,23.2,0.0
14.2,-1.1,1027.8,18.4,6.3,15.9,26.2,4.1,0.0
28.0,21.0,1018.3,1.7,7.2,14.0,30.2,22.1,1.0
25.8,16.5,1018.0,11.0,3.1,8.9,33.1,18.1,0.0
9.6,-5.5,1031.4,16.2,19.8,24.9,24.3,2.1,0.0
19.9,9.5,1023.9,16.4,6.6,9.9,24.3,17.2,0.0
12.2,-1.1,1026.8,11.0,10.0,14.0,21.2,6.3,0.0
5.4,-7.4,1031.4,7.9,5.6,9.9,13.1,0.1,0.0
26.3,20.5,1017.7,4.5,5.0,8.9,29.1,24.3,1.0
8.5,-10.1,1033.5,19.9,9.6,17.9,15.3,2.1,0.0
16.6,8.9,1025.4,5.1,8.1,15.0,22.1,11.1,0.0
8.5,-4.8,1040.7,15.5,9.4,15.0,19.2,1.2,0.0
16.7,6.1,1030.1,13.5,5.6,10.9,21.2,14.2,0.0
22.6,14.5,1012.1,1.1,11.7,15.9,25.2,19.2,1.0
3.0,-6.8,1028.3,12.1,5.0,11.8,12.2,-4.9,0.0
11.0,3.3,1027.6,15.1,7.7,16.9,20.1,2.1,0.0
25.1,14.8,1022.7,19.9,13.2,17.9,36.0,18.1,0.0
16.2,9.5,1026.3,9.2,4.8,11.8,31.1,4.1,0.0
12.8,2.4,1018.8,17.8,7.3,10.9,29.1,3.2,0.0
19.9,12.7,1021.4,3.6,2.2,5.8,37.9,6.3,0.0
