n1,n2,n3,n4,n5,n6,n7,n8,class
50.7,41.7,995.0,19.1,11.3,18.1,64.9,45.0,1.0
44.0,33.5,1022.9,19.5,3.8,9.9,55.9,33.1,0.0
50.9,34.8,1020.9,19.9,5.1,12.8,69.1,37.0,0.0
60.4,48.3,1003.7,19.4,12.0,17.9,69.1,52.0,1.0
62.4,45.4,1017.8,18.8,6.6,12.8,82.0,46.9,0.0
61.7,47.8,1007.9,17.3,10.0,14.0,73.9,50.0,0.0
56.5,34.7,1015.8,24.0,5.9,9.9,68.0,44.1,0.0
59.2,43.5,1007.6,18.2,9.9,14.0,73.0,48.0,1.0
58.0,42.2,999.5,16.5,11.0,17.9,66.0,51.1,0.0
54.6,39.3,1007.8,20.1,5.8,15.9,69.1,45.0,0.0
66.7,52.2,1013.9,18.6,3.6,9.9,75.0,57.0,0.0
62.6,42.2,1015.0,18.4,4.1,9.9,73.9,55.0,0.0
60.8,55.7,1013.7,13.4,7.2,15.0,73.0,53.1,1.0
61.4,47.1,1012.4,19.7,10.4,19.8,71.1,51.1,0.0
70.7,60.3,1010.2,13.7,9.4,14.0,80.1,63.0,0.0
59.5,53.7,1005.8,17.6,5.6,15.9,68.0,54.0,1.0
62.0,45.9,1017.7,18.1,4.0,11.8,73.9,48.0,0.0
61.8,40.7,1016.0,22.0,9.7,15.0,71.1,54.0,0.0
85.9,70.9,1007.3,16.5,7.7,14.0,100.9,75.0,0.0
65.9,49.2,1021.9,21.1,3.0,8.9,75.9,53.1,0.0
73.2,52.6,1015.4,18.8,8.2,14.0,87.1,61.0,0.0
89.6,61.1,1000.7,14.1,13.0,17.9,100.9,81.0,0.0
77.3,61.0,1013.6,15.2,9.2,15.0,91.9,64.0,0.0
86.2,63.7,1017.0,19.9,5.5,9.9,100.0,73.0,0.0
81.9,58.0,1014.9,18.4,7.6,14.0,100.9,66.9,0.0
88.4,61.5,1015.3,18.4,5.6,14.0,104.0,73.9,0.0
82.5,62.1,1013.3,16.6,3.2,9.9,93.9,75.0,0.0
85.1,63.2,1012.8,15.0,4.3,12.8,100.0,73.0,0.0
74.0,47.3,1017.2,19.3,2.4,11.8,88.0,57.0,0.0
64.7,46.2,1015.8,19.9,11.3,19.8,75.0,54.0,0.0
66.8,58.3,1017.5,9.7,5.1,9.9,75.9,60.1,1.0
73.6,63.7,1015.9,16.5,6.6,10.9,87.1,68.0,1.0
74.4,67.2,1015.6,14.0,6.7,15.0,84.9,69.1,1.0
77.8,65.4,1012.7,16.3,7.4,15.9,90.0,66.0,0.0
69.1,57.4,1022.9,19.1,3.3,7.0,78.1,60.1,0.0
73.2,58.8,1015.5,15.1,7.6,12.8,89.1,63.0,1.0
54.4,42.2,1023.9,17.6,2.7,9.9,66.9,42.1,0.0
57.8,44.9,1021.3,18.2,2.2,8.0,71.1,46.0,0.0
71.7,60.8,1016.2,11.6,4.2,9.9,84.0,57.9,0.0
64.5,48.5,1019.2,19.9,3.7,7.0,81.0,52.0,0.0
66.4,56.0,1019.4,13.7,1.3,5.8,81.0,53.1,0.0
62.1,47.9,1023.0,18.2,3.7,9.9,71.1,55.9,0.0
60.7,44.7,1017.3,18.6,9.0,15.9,73.9,46.0,0.0
46.4,28.7,1026.4,14.9,3.4,9.9,57.9,35.1,0.0
46.9,26.5,1031.4,19.7,5.4,15.0,60.1,35.1,0.0
58.2,42.4,1020.2,19.9,1.8,8.0,72.0,43.0,0.0
63.1,45.9,1017.1,19.9,5.6,14.0,84.9,50.0,0.0
52.9,39.9,1019.0,17.7,9.3,18.8,57.9,48.0,1.0
53.7,35.0,1025.2,18.4,11.7,19.8,72.0,43.0,0.0
61.7,45.8,1024.6,10.7,4.1,12.8,69.1,55.9,0.0
60.2,37.0,1026.8,16.4,2.0,5.8,72.0,48.9,0.0
57.8,55.7,1014.6,3.6,3.2,10.9,66.0,50.0,1.0
46.3,38.1,1021.3,13.5,8.5,11.8,53.1,41.0,1.0
42.8,35.6,1025.1,14.5,4.7,10.9,61.0,33.1,0.0
41.9,31.3,1015.9,16.1,11.3,23.9,51.1,34.0,0.0
32.6,23.8,1020.1,18.7,3.2,8.9,48.0,22.1,0.0
50.0,40.8,1004.1,13.5,8.7,19.8,57.0,46.0,1.0
37.7,26.0,1015.3,18.0,11.2,21.0,46.9,33.1,0.0
34.5,18.5,1020.1,19.9,7.3,15.0,46.9,24.3,0.0
28.2,23.1,1026.3,8.9,10.6,15.0,32.0,25.2,0.0
35.8,29.8,1015.0,13.1,4.9,8.0,46.0,30.2,0.0
24.9,14.3,1020.5,17.6,2.3,5.8,44.1,17.2,0.0
27.6,19.2,1013.7,16.2,16.0,17.9,32.0,22.1,0.0
18.4,12.7,1015.8,14.8,5.1,15.9,23.2,11.1,0.0
22.6,14.0,1025.4,17.4,9.6,11.8,30.2,18.1,0.0
30.8,28.3,1017.5,8.4,4.4,9.9,42.1,23.2,0.0
30.9,28.4,1016.1,5.8,6.8,11.8,37.0,26.2,1.0
29.4,25.5,1025.2,13.4,5.2,11.8,31.1,26.2,0.0
23.0,20.2,1011.2,12.2,4.5,10.9,34.0,9.1,0.0
30.5,27.3,991.5,5.4,14.7,34.0,39.9,15.3,0.0
10.8,5.2,1023.0,10.3,4.3,11.8,24.3,0.1,0.0
37.9,29.3,1011.1,17.0,6.9,14.0,43.0,32.0,0.0
9.4,3.1,1035.3,11.1,5.2,17.9,24.3,-0.8,0.0
29.0,22.5,1011.6,24.9,7.7,23.9,35.1,23.2,0.0
25.2,20.2,1024.0,14.7,2.9,8.9,32.0,20.1,0.0
31.8,28.1,1029.5,3.8,6.7,11.8,33.1,30.2,1.0
11.6,3.8,1018.9,15.6,2.4,9.9,28.2,2.1,0.0
18.9,14.3,1018.0,8.2,6.3,9.9,23.2,16.2,1.0
22.9,17.7,1018.7,9.4,9.5,14.0,26.2,21.2,0.0
15.5,11.4,1017.7,9.9,2.7,15.0,27.1,5.2,0.0
24.9,16.3,1019.3,19.9,12.0,23.9,30.2,16.2,0.0
29.7,21.7,1018.4,19.9,4.8,11.8,42.1,20.1,0.0
16.1,9.4,1029.6,13.3,2.6,9.9,24.3,8.2,0.0
27.1,24.4,1017.3,2.8,2.6,7.0,30.2,23.2,0.0
27.4,23.2,1016.8,7.6,5.6,14.0,29.1,24.3,0.0
26.3,17.8,1021.6,14.7,4.5,9.9,39.0,17.2,0.0
45.0,34.1,1011.2,19.3,2.9,11.8,66.0,32.0,0.0
51.9,39.0,991.0,17.0,14.4,22.0,70.0,46.0,0.0
37.9,34.9,1009.1,5.0,16.9,23.9,48.9,34.0,1.0
43.1,28.2,1002.7,19.3,9.5,15.0,52.0,36.0,0.0
36.7,26.8,1022.9,18.0,11.3,24.9,50.0,29.1,0.0
44.9,35.5,1009.9,11.8,17.7,24.9,50.0,42.1,1.0
43.4,28.2,1023.5,17.6,5.3,15.0,55.0,31.1,0.0
56.5,44.2,1014.3,12.4,6.6,14.0,71.1,46.0,0.0
45.0,28.8,1022.6,19.1,3.3,14.0,60.1,31.1,0.0
66.7,60.4,1007.8,6.0,10.4,15.9,73.9,62.1,1.0
61.8,47.0,998.7,15.0,12.6,19.8,69.1,50.0,0.0
69.8,50.9,1002.2,19.9,6.5,15.0,82.9,54.0,0.0
60.6,50.0,1020.0,7.9,5.8,10.9,72.0,54.0,0.0
64.2,48.3,1021.4,13.0,1.7,5.8,75.0,52.0,0.0
61.3,47.8,1015.1,11.7,4.7,15.9,75.0,48.0,0.0
72.1,53.5,1008.3,19.9,4.4,11.8,87.1,59.0,0.0
79.8,65.0,1009.7,13.0,8.7,17.9,89.1,70.0,0.0
64.4,47.8,1015.7,18.1,8.9,17.9,75.0,55.0,1.0
60.0,50.0,1017.0,17.0,4.8,15.9,73.0,48.9,0.0
70.5,49.4,1008.7,19.9,4.6,9.9,81.0,61.0,1.0
66.8,46.6,1012.5,19.9,3.6,8.0,77.0,57.9,0.0
70.2,53.6,1004.1,18.9,5.3,12.8,84.0,64.9,1.0
63.6,47.4,1005.1,19.9,11.2,17.9,75.0,54.0,0.0
77.0,68.3,1011.6,14.1,12.4,17.9,84.0,72.0,0.0
70.6,62.9,1018.2,15.6,2.0,9.9,78.1,64.9,1.0
75.5,60.9,1015.2,15.1,2.2,7.0,86.0,64.0,0.0
82.3,64.1,1018.3,7.7,1.8,7.0,93.9,73.0,0.0
83.6,63.8,1011.6,13.8,3.4,8.0,96.1,72.0,0.0
74.1,57.2,1015.3,19.9,2.0,9.9,82.9,64.9,0.0
65.3,46.3,1014.0,19.9,1.9,5.8,79.0,52.0,0.0
81.4,60.6,1012.0,19.9,12.6,19.8,91.9,69.1,0.0
74.2,57.0,1015.4,19.9,2.1,9.9,84.9,64.9,0.0
69.7,52.6,1019.0,14.9,2.2,8.0,81.0,57.0,0.0
80.8,64.8,1013.3,15.8,6.1,10.9,93.9,70.0,0.0
73.3,61.6,1016.5,9.8,6.1,9.9,82.9,69.1,1.0
73.8,56.4,1017.3,18.6,6.3,14.0,84.0,63.0,0.0
78.8,59.9,1013.5,13.5,8.8,14.0,89.1,66.0,1.0
74.1,60.9,1015.6,17.3,2.8,8.9,84.9,64.0,0.0
83.8,65.7,1014.3,19.1,8.0,14.0,95.0,71.1,0.0
84.3,66.7,1013.5,18.8,8.9,15.0,96.1,73.9,0.0
66.5,54.8,1016.4,18.0,3.1,9.9,81.0,55.9,0.0
73.3,64.7,1013.6,17.6,5.3,9.9,80.1,66.9,0.0
63.4,48.2,1020.7,19.1,4.1,11.8,77.0,52.0,0.0
66.0,52.0,1015.7,19.9,5.0,9.9,73.9,55.9,0.0
57.8,46.1,1023.5,18.4,5.3,15.0,66.9,50.0,1.0
63.7,53.7,1007.6,13.7,7.3,11.8,69.1,61.0,1.0
56.6,39.3,1014.1,19.1,7.4,19.8,66.0,48.0,0.0
55.7,39.9,1020.2,16.6,4.4,15.9,70.0,41.0,0.0
55.4,42.1,1018.1,17.6,4.6,9.9,66.0,46.0,1.0
47.1,33.6,1026.2,17.6,4.4,9.9,57.9,35.1,0.0
63.3,38.3,1016.5,19.9,8.8,14.0,77.0,53.1,0.0
59.5,31.3,1017.7,18.6,5.7,15.0,75.9,44.1,0.0
76.2,54.8,1008.0,19.3,12.2,22.0,88.0,62.1,0.0
54.1,36.0,1019.0,19.3,5.0,10.9,62.1,46.0,1.0
59.1,36.4,1009.3,16.4,3.0,8.0,73.9,43.0,0.0
39.8,24.3,1022.2,19.1,6.4,15.0,55.9,27.1,0.0
56.7,39.9,1012.9,15.4,3.4,9.9,66.0,45.0,1.0
51.8,48.9,1022.8,2.7,1.2,4.1,60.1,46.0,0.0
48.6,42.3,1005.6,12.8,12.9,29.9,57.0,39.0,1.0
28.1,17.7,1027.8,18.2,7.4,19.8,36.0,21.2,0.0
34.0,20.7,1022.1,18.2,4.2,14.0,54.0,23.2,0.0
60.1,51.4,1017.2,15.9,10.9,19.8,66.0,55.9,0.0
23.5,16.2,1029.6,16.0,4.8,11.8,37.9,15.3,0.0
42.7,41.9,1001.4,2.3,8.6,14.0,57.0,28.2,1.0
19.2,13.6,1010.3,9.2,16.0,22.0,28.2,14.2,0.0
39.8,36.2,1013.5,7.8,3.0,9.9,57.9,30.9,0.0
36.4,33.6,1011.2,6.5,10.7,16.9,46.9,32.0,1.0
30.8,28.6,1020.9,3.8,8.4,10.9,32.0,30.2,1.0
23.7,17.1,1021.9,19.9,5.6,15.9,29.1,16.2,0.0
34.9,24.5,1022.0,15.7,14.4,19.8,39.9,27.1,0.0
27.9,24.2,1016.9,6.9,7.4,14.0,30.2,26.2,0.0
28.2,26.6,1010.4,7.2,7.8,11.8,32.0,25.2,0.0
29.8,27.6,1012.5,2.3,12.7,19.8,35.1,27.1,1.0
22.0,9.8,1022.7,19.2,9.0,14.0,37.0,15.3,0.0
10.5,-2.6,1027.2,19.9,4.6,9.9,25.2,0.1,0.0
23.7,16.0,1022.2,14.0,14.3,25.8,35.1,17.2,0.0
19.6,12.7,1026.9,13.0,4.7,11.8,26.2,11.1,0.0
35.6,24.2,1025.7,19.9,10.1,15.9,42.1,29.1,0.0
30.5,18.1,1015.9,12.1,7.2,15.9,37.9,22.1,0.0
36.3,27.7,1019.3,19.9,8.2,17.9,52.0,24.3,0.0
17.1,8.3,1013.5,9.4,7.9,14.0,23.2,14.2,0.0
11.2,0.9,1035.2,14.6,9.1,11.8,21.2,5.2,0.0
40.2,33.4,1001.8,17.3,5.7,17.9,51.1,36.0,0.0
35.7,23.4,1024.4,14.8,8.6,17.9,44.1,28.2,0.0
41.2,32.7,1002.8,10.4,7.8,12.8,55.9,31.1,0.0
27.9,21.0,1024.6,18.6,4.5,11.8,42.1,18.1,0.0
42.7,31.8,1019.2,16.8,2.0,8.0,61.0,30.2,0.0
29.8,24.9,1012.1,6.5,7.6,11.8,35.1,25.2,1.0
29.5,21.9,1020.7,16.2,4.6,8.0,36.0,26.2,0.0
33.3,28.0,1013.2,8.8,2.5,8.9,44.1,25.2,0.0
25.6,12.3,1022.6,18.6,11.7,19.8,42.1,13.1,0.0
37.4,27.6,1016.5,18.0,6.0,11.8,60.1,27.1,0.0
38.4,21.0,1015.2,19.3,10.8,22.0,54.0,29.1,1.0
50.9,34.3,1006.9,15.4,8.2,15.9,68.0,41.0,0.0
48.6,45.6,1003.1,6.2,8.3,15.9,50.0,46.0,1.0
56.5,32.3,1011.0,18.3,7.5,11.8,73.0,45.0,0.0
61.0,37.4,1013.0,17.4,3.2,8.0,73.0,48.9,0.0
59.8,37.4,1013.6,16.8,11.9,17.9,75.0,48.0,0.0
71.0,61.3,1008.4,10.5,10.8,19.8,84.0,62.1,0.0
54.8,47.7,1010.4,15.9,9.0,16.9,60.1,50.0,0.0
58.8,42.4,1008.5,19.9,6.7,11.8,68.0,50.0,0.0
47.1,33.9,1020.8,19.9,4.1,9.9,55.0,39.0,0.0
41.8,22.8,1024.3,19.7,6.4,15.9,57.9,29.1,0.0
54.6,36.0,1018.0,19.7,8.4,17.9,75.0,39.9,0.0
54.0,31.3,1025.5,19.3,3.0,11.8,69.1,39.9,0.0
59.0,51.4,1009.1,5.4,5.3,14.0,68.0,52.0,1.0
64.2,47.2,1013.3,19.9,9.4,17.9,82.9,51.1,0.0
70.8,53.9,1012.3,18.0,7.0,14.0,84.0,57.0,0.0
64.3,49.2,1018.0,13.8,2.7,8.0,75.0,53.1,0.0
66.3,53.2,1010.3,13.8,5.4,11.8,78.1,55.0,1.0
69.0,56.7,1011.9,13.8,1.5,5.8,79.0,57.9,0.0
72.8,57.9,1016.5,16.7,6.9,15.0,84.0,60.1,0.0
75.2,59.1,1013.3,16.3,9.5,17.9,86.0,64.0,0.0
76.4,56.5,1003.7,18.6,6.5,19.8,91.9,60.1,0.0
75.2,55.1,1005.2,19.9,13.6,19.8,88.0,68.0,1.0
70.8,48.7,1013.7,19.9,9.5,15.0,82.9,57.9,0.0
69.4,52.2,1010.4,19.1,6.7,15.0,86.0,54.0,0.0
72.2,57.9,1013.8,19.9,8.9,19.8,82.0,66.9,0.0
72.7,57.4,1017.4,12.8,4.5,12.8,86.0,60.1,0.0
76.0,59.7,1013.1,12.9,2.8,8.0,84.0,68.0,0.0
84.4,67.0,1012.4,19.9,7.0,11.8,96.1,73.9,0.0
75.6,62.5,1015.1,17.4,8.7,17.9,89.1,64.0,0.0
81.7,66.8,1012.8,18.0,11.4,17.9,91.0,73.9,0.0
80.5,67.8,1015.4,14.4,2.3,4.9,91.9,73.0,0.0
75.6,66.6,1009.4,19.4,7.9,15.9,82.9,68.0,0.0
75.1,64.7,1013.5,16.3,6.5,11.8,80.1,69.1,0.0
75.9,58.8,1016.0,18.2,8.8,14.0,89.1,68.0,0.0
70.6,54.7,1016.1,17.2,10.7,19.8,82.0,61.0,0.0
73.1,61.4,1015.0,15.4,3.7,15.9,87.1,64.9,0.0
72.5,64.0,1016.5,7.6,11.5,17.9,86.0,66.0,0.0
75.7,58.7,1017.9,13.8,7.4,16.9,90.0,63.0,0.0
80.4,55.3,1009.5,16.8,8.3,15.9,98.1,73.9,1.0
68.3,43.6,1019.5,19.9,3.4,11.8,84.9,52.0,0.0
73.4,56.8,1016.3,16.4,6.7,11.8,82.9,66.9,0.0
75.5,47.9,1016.0,19.9,9.2,17.9,88.0,64.0,0.0
60.3,45.3,1028.6,16.4,7.0,14.0,73.0,50.0,0.0
66.0,50.7,1021.7,14.6,6.1,9.9,75.9,57.0,0.0
67.2,47.8,1019.7,18.2,4.7,8.0,77.0,59.0,0.0
61.3,43.7,1015.1,19.5,4.4,11.8,75.9,48.9,0.0
51.8,44.5,1021.1,9.4,3.5,9.9,57.0,48.9,0.0
54.4,43.7,1015.9,8.8,2.2,5.8,70.0,37.9,0.0
72.9,54.1,1007.8,18.8,7.3,14.0,82.9,64.0,0.0
49.0,26.9,1026.8,19.9,6.7,11.8,55.0,39.9,0.0
64.7,49.0,1010.5,19.9,4.5,14.0,86.0,51.1,0.0
55.4,25.1,1013.5,14.9,14.5,19.8,75.9,46.0,0.0
38.1,34.3,1021.7,5.1,9.3,14.0,39.9,37.0,1.0
39.6,29.6,1023.4,13.1,7.5,11.8,45.0,35.1,0.0
37.5,28.7,1032.7,11.8,5.8,9.9,45.0,32.0,0.0
46.6,35.3,1023.5,14.2,5.8,12.8,57.9,33.1,0.0
33.9,16.2,1025.5,18.2,9.9,15.9,45.0,29.1,0.0
36.6,19.8,1024.5,19.3,8.0,17.9,57.9,23.2,0.0
20.9,5.8,1035.0,19.9,7.6,10.9,29.1,11.1,0.0
34.3,24.9,1020.1,12.2,1.9,8.0,52.0,24.3,0.0
38.9,24.2,1015.9,19.7,6.1,19.8,46.9,29.1,0.0
37.0,24.1,1017.0,16.2,3.2,10.9,62.1,25.2,0.0
7.8,-7.0,1027.0,19.9,7.9,12.8,17.2,0.1,0.0
33.1,24.9,1025.3,14.6,5.9,15.9,36.0,31.1,0.0
22.9,18.2,1023.1,7.6,11.0,23.9,31.1,9.1,0.0
20.8,9.7,1022.6,19.5,11.5,21.0,46.0,10.2,0.0
37.2,25.0,1017.6,17.8,3.4,8.0,53.1,27.1,0.0
45.0,26.9,1012.2,18.2,3.5,9.9,68.0,30.2,0.0
26.4,12.9,1014.7,17.8,6.5,15.0,39.0,16.2,0.0
31.4,17.1,1014.4,19.9,5.2,9.9,39.0,23.2,0.0
7.3,-7.5,1014.1,18.4,13.8,24.9,23.2,-2.7,0.0
23.4,18.8,1017.3,5.8,5.1,9.9,27.1,17.2,0.0
14.1,7.5,1016.4,18.0,5.9,14.0,23.2,5.2,0.0
1.8,-8.1,1027.5,19.9,3.3,8.9,22.1,-7.8,0.0
13.2,3.9,1020.9,10.4,12.0,17.9,33.1,3.2,0.0
17.8,12.6,1020.1,8.9,8.4,28.0,39.0,3.2,0.0
27.7,16.2,1008.0,19.9,12.0,23.9,37.0,20.1,0.0
22.4,15.2,1005.6,12.3,5.1,12.8,42.1,15.3,0.0
9.0,-1.5,1026.3,18.9,4.2,9.9,24.3,-1.8,0.0
38.7,26.2,1011.7,19.7,12.9,29.9,43.0,29.1,0.0
25.7,15.8,1024.4,14.9,6.6,11.8,48.0,14.2,0.0
41.0,30.8,1017.0,17.4,11.4,21.0,48.9,30.2,0.0
23.4,9.9,1025.5,19.5,3.7,9.9,34.0,15.3,0.0
35.9,20.8,1021.8,19.9,6.6,14.0,48.0,28.2,0.0
35.5,26.9,990.8,14.1,20.3,28.0,46.9,29.1,1.0
32.9,21.4,1020.8,19.3,4.2,14.0,39.9,22.1,0.0
32.8,25.8,1004.9,9.2,13.7,19.8,34.0,31.1,0.0
54.5,27.3,1013.2,19.9,3.5,9.9,77.0,39.0,0.0
50.7,37.1,1010.9,12.3,11.5,17.9,64.0,45.0,1.0
44.9,24.6,1024.8,19.9,4.0,11.8,59.0,31.1,0.0
44.3,30.2,1021.1,18.2,6.4,11.8,57.0,34.0,0.0
51.0,31.6,1015.2,19.9,13.5,25.8,69.1,37.9,0.0
38.0,24.5,1023.2,19.1,9.7,22.0,50.0,31.1,0.0
47.8,36.8,1010.5,17.2,10.5,19.8,55.0,43.0,1.0
59.4,33.6,1024.7,19.9,7.8,17.9,73.0,45.0,0.0
65.1,43.3,1018.6,19.9,10.0,17.9,84.0,48.9,0.0
68.7,57.4,1016.6,14.2,4.9,11.8,79.0,62.1,1.0
62.0,56.0,1010.7,6.0,5.5,17.9,68.0,57.9,1.0
59.4,33.0,1024.2,19.9,10.7,19.8,73.9,46.9,0.0
54.5,29.7,1021.1,19.9,6.8,11.8,66.0,41.0,0.0
58.9,44.2,1020.5,18.2,6.7,9.9,71.1,46.0,0.0
69.6,57.1,1006.7,18.4,5.9,12.8,75.0,64.0,1.0
67.7,55.3,1015.9,17.8,6.1,11.8,77.0,59.0,0.0
62.5,43.9,1017.6,19.9,6.1,11.8,75.0,52.0,0.0
77.0,57.0,1007.0,14.7,11.8,16.9,87.1,68.0,1.0
64.9,53.0,1003.7,17.7,11.2,16.9,75.9,57.9,0.0
70.1,56.4,1014.7,19.9,6.1,9.9,82.0,60.1,0.0
72.4,62.1,1012.8,14.2,2.5,9.9,82.0,68.0,1.0
70.1,54.1,1017.3,18.0,10.1,15.9,79.0,61.0,0.0
83.4,63.2,1013.7,16.8,7.3,14.0,99.0,71.1,0.0
79.1,52.5,1007.0,19.9,5.1,9.9,95.0,66.0,0.0
77.2,63.2,1017.0,5.2,9.1,15.9,89.1,66.9,0.0
75.3,53.6,1013.5,19.5,1.7,4.9,84.9,64.9,0.0
74.1,52.7,1014.1,19.9,3.4,9.9,84.0,64.0,0.0
79.7,68.7,1013.3,13.5,2.5,8.0,89.1,71.1,1.0
70.1,47.2,1014.7,19.9,3.2,9.9,84.9,57.9,0.0
73.2,57.6,1014.5,19.9,7.8,19.8,84.0,63.0,0.0
86.9,64.4,1009.7,19.3,9.7,15.9,98.1,75.0,0.0
77.5,59.2,1015.4,18.6,7.4,15.9,91.9,68.0,0.0
87.3,63.8,1013.5,19.9,10.8,15.9,100.9,71.1,0.0
89.1,66.4,1009.9,17.4,9.4,15.9,102.0,79.0,0.0
76.7,64.8,1014.2,14.0,7.3,19.8,82.9,71.1,1.0
70.8,53.5,1022.5,19.9,5.6,11.8,80.1,61.0,0.0
81.3,64.3,1009.3,19.3,5.9,14.0,97.0,66.9,0.0
77.4,57.6,1012.9,19.3,3.6,9.9,89.1,68.0,1.0
73.3,63.7,1013.3,15.8,5.0,11.8,81.0,68.0,0.0
68.1,56.4,1015.1,19.1,5.7,10.9,79.0,62.1,1.0
70.5,60.9,1016.0,17.6,7.4,16.9,87.1,62.1,0.0
68.9,58.1,1015.9,17.4,5.2,8.0,82.0,60.1,0.0
68.8,61.8,1010.5,7.1,2.2,8.0,78.1,60.1,0.0
72.4,64.3,1015.1,16.2,7.9,11.8,84.0,66.0,0.0
68.3,64.0,1020.3,7.5,5.6,11.8,72.0,66.0,1.0
72.7,64.0,1018.4,14.4,2.9,9.9,82.9,64.0,0.0
65.3,51.7,1018.0,19.3,5.7,10.9,73.9,55.0,0.0
61.2,51.3,1014.8,15.7,2.5,8.0,69.1,54.0,0.0
60.6,44.8,1015.3,19.9,11.0,17.9,73.0,51.1,0.0
60.2,47.2,1015.7,19.9,4.6,14.0,70.0,51.1,0.0
62.8,44.0,1002.9,19.1,8.6,15.9,75.9,53.1,0.0
61.2,47.7,1017.5,19.1,4.6,16.9,71.1,51.1,0.0
55.5,41.2,1021.4,15.7,7.0,11.8,60.1,48.0,0.0
52.2,35.2,1028.3,18.8,3.1,8.0,57.9,45.0,0.0
51.0,33.9,1020.9,19.9,3.2,9.9,66.9,39.9,0.0
55.8,39.7,1016.8,17.6,5.2,14.0,70.0,42.1,0.0
52.4,30.1,1015.7,19.1,8.3,15.0,64.0,43.0,0.0
55.0,47.0,1020.4,7.9,11.9,15.0,70.0,50.0,1.0
55.9,47.8,1014.1,8.9,3.5,9.9,71.1,46.6,0.0
59.5,52.5,1011.4,4.2,11.1,15.0,63.0,57.0,1.0
57.2,45.3,1014.3,15.0,3.1,14.0,63.0,51.1,0.0
58.4,53.1,1012.0,2.6,2.2,8.0,63.0,57.0,1.0
33.0,21.2,1027.2,19.9,4.9,11.8,41.0,26.2,0.0
46.1,33.9,1005.6,18.2,6.3,15.0,55.0,37.9,0.0
28.4,13.7,1024.8,19.9,7.2,14.0,39.9,22.1,0.0
35.1,25.0,1014.6,15.5,7.9,15.0,39.9,29.1,0.0
26.5,10.5,1007.5,16.8,15.6,28.9,32.0,22.1,0.0
33.1,23.3,1006.5,16.8,9.7,19.8,39.0,29.1,0.0
22.7,14.0,1011.4,5.9,14.7,22.0,31.1,15.3,1.0
4.0,-15.2,1034.5,17.8,16.9,19.8,8.2,0.1,0.0
39.0,30.7,1010.5,14.6,3.4,8.0,48.9,32.0,0.0
41.2,34.2,987.6,10.8,12.2,17.9,53.1,36.0,1.0
17.5,5.2,1021.6,11.6,18.7,23.9,28.2,12.2,0.0
18.2,0.1,1022.0,19.9,14.1,19.8,23.2,13.1,0.0
29.4,14.1,1015.5,19.5,1.8,8.0,41.0,19.2,0.0
13.2,-2.2,1027.6,19.9,6.5,14.0,24.3,6.3,0.0
3.1,-16.1,1036.5,19.9,12.6,21.0,7.2,0.1,0.0
1.6,-17.2,1038.8,19.9,6.8,10.9,11.1,-3.8,0.0
16.5,5.5,1028.6,6.5,7.2,14.0,21.2,10.2,0.0
11.1,0.2,1028.5,7.8,1.9,10.9,18.1,6.3,0.0
14.9,4.0,1011.4,15.0,11.0,25.8,26.2,2.1,0.0
3.4,-11.9,1017.3,9.1,22.5,29.9,13.1,0.1,0.0
15.2,4.6,1029.3,7.8,4.3,15.9,22.1,12.2,0.0
10.1,-1.4,1030.6,13.6,5.1,12.8,19.2,2.1,0.0
20.4,10.2,1025.3,11.4,3.4,8.0,24.3,18.1,0.0
25.0,14.2,1018.0,8.7,6.5,9.9,29.1,22.1,0.0
13.8,2.2,1023.7,17.3,7.1,9.9,17.2,12.2,0.0
9.2,3.0,1018.8,9.5,1.6,8.0,20.1,2.1,0.0
31.9,23.9,1017.9,16.7,13.7,28.0,35.1,26.2,0.0
26.1,19.2,1019.9,9.2,5.9,11.8,33.1,20.1,0.0
11.7,0.8,1024.1,13.4,15.2,19.8,21.2,6.3,0.0
27.1,21.3,1025.3,4.7,11.0,16.9,30.2,24.3,0.0
33.9,31.8,1009.2,3.4,9.6,15.0,37.0,32.0,1.0
32.8,27.2,1019.2,14.9,4.8,12.8,37.9,28.2,0.0
40.3,31.9,1021.3,17.0,7.3,14.0,52.0,34.0,0.0
40.0,28.6,1020.5,19.9,12.2,15.9,51.1,34.0,0.0
47.8,31.3,1016.2,19.9,1.8,5.8,70.0,32.0,0.0
66.8,46.8,1006.7,19.5,9.9,15.9,82.0,54.0,0.0
51.9,42.4,1018.4,8.9,10.8,21.0,75.9,44.1,0.0
66.5,61.4,1012.0,12.7,10.1,22.0,77.0,60.1,1.0
57.2,36.7,1004.6,19.9,13.2,19.8,64.0,50.0,0.0
46.8,41.7,1020.8,11.5,10.5,15.0,50.0,44.1,1.0
36.9,27.3,1018.2,17.2,14.6,19.8,42.1,32.0,0.0
48.1,38.2,1014.4,19.5,8.7,19.8,62.1,42.1,0.0
51.8,35.4,1015.7,18.0,9.0,11.8,59.0,45.0,0.0
48.5,27.3,1021.9,17.2,2.5,8.0,61.0,36.0,0.0
56.0,41.1,1010.2,19.9,13.0,17.9,70.0,46.9,0.0
57.9,41.1,1012.7,19.7,18.3,28.0,69.1,50.0,0.0
60.3,40.1,1016.7,19.5,7.0,14.0,73.9,46.0,0.0
65.0,53.3,1015.2,7.7,10.6,15.9,77.0,55.9,0.0
79.8,67.9,1011.0,8.9,9.3,14.0,88.0,71.1,1.0
