n1,n2,n3,n4,n5,n6,n7,n8,class
57.8,36.1,1020.5,22.4,1.3,5.8,66.9,50.0,0.0
56.1,46.5,1006.7,11.4,7.2,11.8,72.0,50.0,0.0
55.0,42.1,1011.2,19.9,7.3,15.0,64.0,46.0,0.0
61.9,52.8,1002.4,14.2,10.1,14.0,68.0,55.9,1.0
76.0,67.2,1010.0,15.5,12.9,22.9,84.9,69.1,0.0
61.1,44.0,1018.5,18.4,3.2,8.0,71.1,51.1,0.0
73.6,64.9,1005.9,12.8,8.1,16.9,86.0,68.0,0.0
63.6,46.4,1018.8,16.4,2.9,8.0,75.0,51.1,0.0
70.2,61.3,1006.2,10.1,9.4,15.0,82.9,62.1,0.0
62.6,57.6,994.8,13.8,11.3,18.8,66.9,60.1,1.0
70.8,57.4,1011.3,18.7,3.8,8.9,82.9,60.1,0.0
64.1,44.9,1011.9,23.4,3.8,15.0,78.1,52.0,0.0
89.5,62.1,1000.1,17.6,8.5,15.9,100.0,80.1,0.0
67.3,46.5,1019.8,19.9,2.1,8.0,78.1,55.0,0.0
79.1,57.7,1008.9,17.4,8.6,12.8,96.1,66.0,0.0
84.5,66.6,1006.8,16.6,9.7,14.0,96.1,77.0,0.0
82.0,65.6,1013.7,10.9,7.7,14.0,98.1,69.1,0.0
82.9,66.8,1009.8,15.6,10.0,12.8,95.0,75.9,0.0
79.1,57.7,1018.8,19.9,5.2,9.9,89.1,66.0,0.0
90.4,61.5,1016.4,18.0,4.4,11.8,106.0,75.9,0.0
81.5,57.5,1016.2,18.2,3.7,8.9,95.0,66.0,0.0
83.8,63.9,1014.7,17.8,8.1,14.0,98.1,72.0,1.0
76.0,52.7,1016.8,19.7,6.1,11.8,88.0,68.0,0.0
66.2,44.2,1018.7,19.9,4.6,11.1,80.1,51.1,0.0
72.5,63.8,1015.0,3.5,6.8,12.8,84.9,64.9,1.0
79.8,65.4,1012.3,17.4,5.3,11.8,96.1,66.9,0.0
77.3,67.0,1015.2,13.7,5.0,15.9,87.1,66.0,1.0
82.5,66.9,1008.8,18.4,12.7,19.8,97.0,71.1,0.0
69.9,57.8,1021.4,19.9,5.6,11.8,81.0,59.0,0.0
65.5,51.9,1016.5,20.0,4.7,8.9,73.9,55.9,0.0
59.7,50.4,1017.5,19.3,5.8,14.0,63.0,52.0,1.0
58.9,46.6,1021.4,17.0,6.8,15.9,70.0,48.0,0.0
71.1,59.8,1015.4,9.4,5.6,12.8,82.9,59.0,0.0
50.3,38.4,1024.8,18.5,5.7,15.0,62.1,39.9,0.0
69.9,55.6,1017.0,15.5,3.9,9.9,84.9,60.1,0.0
57.5,42.3,1025.7,17.2,6.4,15.0,64.0,46.9,0.0
63.0,46.8,1016.2,16.5,3.4,12.8,81.0,48.0,0.0
55.7,33.7,1017.3,19.9,4.7,15.9,81.0,37.0,0.0
56.7,36.4,1022.5,18.4,9.8,15.9,80.1,44.1,0.0
45.3,31.0,1030.4,17.3,4.0,10.9,62.1,32.0,0.0
67.7,56.6,1013.2,12.9,5.8,14.0,78.1,62.1,1.0
47.0,29.3,1026.3,20.1,4.4,14.0,64.0,33.1,0.0
53.4,32.7,1025.7,19.9,2.7,14.0,69.1,39.9,0.0
59.8,52.2,1027.0,7.8,2.3,8.0,72.0,51.1,0.0
61.0,52.4,1017.9,9.9,4.6,11.8,71.1,55.0,0.0
62.5,57.2,1010.2,15.0,7.2,14.0,64.9,57.0,1.0
39.4,31.1,1017.2,13.4,5.7,12.8,48.0,33.1,0.0
45.6,41.6,1022.3,10.4,5.6,9.9,57.9,37.0,1.0
38.7,26.6,1020.2,19.9,9.7,15.9,46.9,31.1,0.0
39.8,30.3,1017.5,18.6,1.9,9.9,55.0,31.1,0.0
42.8,28.6,1016.5,19.9,6.7,11.8,54.0,31.1,0.0
33.0,22.1,1025.5,16.9,11.1,19.8,45.0,23.2,1.0
31.1,15.7,1021.2,19.9,7.0,12.8,39.9,26.2,0.0
19.2,16.3,1025.8,6.3,4.7,9.9,28.2,12.2,0.0
38.1,35.0,1013.3,4.5,3.6,8.9,42.1,35.1,1.0
36.0,23.5,1015.5,20.1,0.7,5.8,51.1,26.2,0.0
31.9,27.9,1016.1,6.1,5.7,17.9,36.0,26.2,1.0
25.6,20.9,1011.0,10.9,5.0,12.8,34.0,19.2,0.0
35.5,29.3,1002.4,12.9,8.9,19.8,43.0,26.2,0.0
27.2,19.4,1022.1,18.6,3.7,9.9,37.9,20.1,0.0
27.1,21.9,1024.5,12.6,1.6,5.8,35.1,18.1,0.0
28.8,22.9,1015.4,15.5,9.4,17.9,32.0,24.3,0.0
27.2,23.1,1009.5,10.2,3.4,8.9,35.1,19.2,1.0
7.8,2.6,1003.5,5.6,22.3,35.0,15.3,2.1,0.0
17.8,14.7,1021.1,7.2,1.6,7.0,29.1,9.1,0.0
26.1,21.0,1021.5,13.1,10.8,17.9,37.9,10.2,1.0
25.2,19.4,1023.6,16.1,5.4,9.9,37.0,17.2,0.0
28.9,22.9,1015.2,16.7,10.2,15.9,32.0,24.3,0.0
18.9,13.9,1030.0,7.8,7.5,11.8,31.1,13.1,0.0
29.3,27.2,1021.7,2.2,8.5,17.9,33.1,18.1,1.0
12.3,4.8,1023.5,11.0,10.4,15.0,23.2,5.2,0.0
18.5,15.6,1024.2,2.4,3.4,8.0,23.2,11.1,0.0
24.3,19.2,1018.7,8.9,7.0,11.8,29.1,22.1,0.0
20.9,16.4,1010.3,6.9,1.8,11.8,37.0,12.2,0.0
26.3,16.3,1009.0,19.3,16.6,25.8,36.0,22.1,0.0
32.5,25.8,1014.3,17.6,3.2,7.0,41.0,22.1,0.0
22.9,17.1,1024.4,11.2,3.7,9.9,34.0,15.3,0.0
22.8,15.6,1035.6,15.7,6.9,14.0,29.1,17.2,0.0
27.6,20.5,1013.3,8.7,8.5,22.0,29.1,26.2,1.0
38.8,32.1,1021.3,10.5,2.2,8.0,46.0,34.0,1.0
51.8,42.5,1008.8,20.3,5.6,17.9,66.9,36.0,0.0
28.6,23.2,992.3,3.1,24.5,30.9,46.0,22.1,1.0
32.1,19.1,1013.8,19.9,13.8,25.8,52.0,26.2,0.0
24.3,14.8,1019.0,13.3,12.7,15.9,35.1,20.1,1.0
45.4,33.3,1020.9,19.7,15.0,22.9,60.1,36.0,0.0
46.9,39.3,1011.7,6.2,8.8,14.0,57.0,42.1,0.0
47.2,34.8,1019.2,15.9,4.5,11.8,55.0,42.1,1.0
63.3,51.6,998.7,13.1,10.6,17.9,80.1,53.1,0.0
52.1,38.6,1023.0,18.4,8.3,15.0,62.1,44.1,1.0
60.7,51.3,1012.4,7.6,3.0,14.0,75.0,48.0,0.0
56.5,37.4,1002.5,21.1,9.1,15.0,66.0,48.0,0.0
57.6,45.5,1012.7,12.1,4.5,10.9,66.0,51.1,1.0
66.9,54.0,1005.6,13.2,9.7,14.0,79.0,60.1,1.0
60.1,51.9,1014.9,7.6,5.2,11.8,71.1,53.1,1.0
61.0,39.3,1016.3,19.9,4.1,15.0,71.1,48.9,0.0
78.1,56.9,1000.1,19.5,9.4,15.9,90.0,69.1,0.0
71.3,58.2,1008.6,16.9,11.5,17.9,81.0,63.0,1.0
63.5,42.4,1018.3,19.9,5.4,15.0,75.0,48.0,0.0
57.4,43.6,1010.7,18.2,2.7,18.1,70.0,46.9,1.0
72.1,60.3,1001.6,17.9,8.2,15.0,78.1,63.0,1.0
68.6,50.0,1011.8,19.9,8.8,19.8,77.0,62.1,1.0
64.2,50.6,1011.0,19.9,5.9,14.0,81.0,53.1,1.0
69.4,56.6,1004.3,17.9,4.5,11.8,82.0,60.1,1.0
78.7,68.5,1014.7,13.0,10.8,17.9,87.1,71.1,0.0
73.2,65.5,1020.3,17.0,3.0,11.8,84.9,66.0,1.0
79.7,67.6,1014.8,16.2,5.7,16.9,88.0,71.1,0.0
77.6,63.6,1021.2,2.8,5.3,9.9,86.0,68.0,0.0
83.3,62.2,1008.3,17.6,5.9,9.9,93.9,73.9,0.0
71.5,53.0,1015.8,19.9,4.3,8.9,82.0,62.1,0.0
70.8,52.3,1014.3,19.9,2.1,9.9,84.9,57.9,0.0
83.4,60.7,1008.7,19.3,12.2,19.8,93.9,73.9,0.0
72.9,63.3,1014.6,13.3,6.1,11.8,82.9,64.9,1.0
75.9,58.3,1016.4,17.6,4.2,9.9,91.0,62.1,0.0
80.8,62.7,1014.7,12.7,8.6,15.9,91.0,70.0,0.0
73.7,57.7,1015.6,17.5,2.8,9.9,87.1,61.0,0.0
74.5,54.8,1016.1,18.0,13.6,19.8,87.1,64.0,0.0
78.0,61.4,1010.5,14.7,7.8,17.9,89.1,68.0,0.0
71.1,61.5,1015.9,11.0,2.1,5.8,78.1,66.9,1.0
77.9,64.9,1014.2,19.5,5.6,12.8,89.1,68.0,0.0
85.4,65.9,1011.3,19.3,10.5,15.0,96.1,78.1,1.0
73.6,62.1,1020.6,15.5,9.1,15.9,86.0,66.0,0.0
72.1,61.9,1013.5,18.7,9.5,17.9,84.9,62.1,0.0
63.0,57.6,1020.8,13.2,4.6,9.9,66.9,60.1,1.0
63.8,50.0,1019.7,19.1,5.8,11.8,73.9,54.0,0.0
51.6,37.8,1024.6,19.3,3.8,9.9,64.9,41.0,0.0
59.4,52.6,1019.2,11.6,3.5,5.8,64.0,55.9,0.0
53.8,39.5,1017.6,18.4,12.6,17.9,59.0,50.0,0.0
53.6,37.4,1027.4,19.9,7.8,9.9,63.0,44.1,0.0
54.3,46.9,1018.4,9.8,1.8,8.0,64.9,44.1,1.0
49.3,32.6,1029.6,19.9,4.4,15.0,66.0,37.0,0.0
60.0,39.4,1019.6,19.5,4.8,15.9,79.0,44.1,0.0
56.9,31.4,1020.6,19.1,1.0,8.0,72.0,39.9,0.0
65.4,45.4,1009.7,19.1,7.7,19.8,82.9,50.0,0.0
47.8,32.6,1022.2,17.2,1.4,5.8,62.1,34.0,0.0
65.1,47.7,1001.4,16.4,5.4,17.9,84.0,54.0,0.0
45.8,22.3,1015.4,19.9,10.2,19.8,63.0,33.1,0.0
49.9,32.2,1025.7,16.0,7.8,22.0,70.0,39.0,0.0
59.8,55.8,1015.8,3.0,1.1,5.8,64.0,57.0,1.0
57.0,48.3,1004.4,11.5,6.7,11.8,68.0,50.0,0.0
45.4,32.9,1008.7,19.9,9.9,19.8,57.0,39.0,0.0
43.5,30.8,1013.2,18.0,1.0,5.8,64.9,31.1,0.0
53.1,47.5,1014.9,11.4,6.8,9.9,63.0,43.0,1.0
28.2,21.4,1025.0,19.1,4.2,11.8,39.0,20.1,0.0
23.5,19.5,1015.0,9.9,5.2,9.9,27.1,22.1,0.0
20.2,12.2,1020.4,19.1,7.3,11.8,37.0,9.1,0.0
49.6,45.1,1009.0,13.1,8.7,22.0,62.1,37.0,0.0
32.4,27.5,1018.6,7.2,3.9,9.9,39.9,30.2,1.0
38.2,37.6,1012.4,3.1,6.2,9.9,48.9,32.0,1.0
5.3,-7.5,1034.5,18.6,13.5,17.9,14.2,-0.8,0.0
20.8,15.4,1033.1,14.5,4.3,11.8,34.0,12.2,0.0
26.3,21.9,1018.1,7.7,2.4,5.8,28.2,23.2,0.0
29.7,25.3,1023.7,6.5,1.7,4.9,33.1,28.0,0.0
23.0,16.5,1013.1,14.7,13.9,19.8,36.0,16.2,0.0
22.9,13.5,1012.8,15.2,9.8,17.9,33.1,6.3,0.0
23.5,14.7,1015.6,19.5,7.8,15.0,34.0,17.2,0.0
21.3,13.0,1029.7,17.8,5.2,11.8,39.0,9.1,0.0
26.1,13.6,1022.4,15.2,9.6,17.9,44.1,16.2,0.0
30.3,23.1,1022.9,11.6,4.0,11.8,46.0,17.1,0.0
14.8,8.1,1026.1,13.5,7.7,11.8,21.2,8.2,0.0
38.9,27.6,1015.3,18.1,11.5,24.9,46.9,33.1,0.0
20.2,14.7,1010.8,12.2,6.0,17.9,42.1,8.2,0.0
21.6,7.7,1024.1,17.6,6.2,17.9,43.0,9.1,0.0
37.0,26.5,1021.6,17.6,5.9,14.0,53.1,25.2,0.0
48.6,38.9,1009.6,15.9,7.9,15.9,54.0,42.1,1.0
41.8,27.9,1009.2,19.7,6.4,14.0,53.1,31.1,0.0
35.4,26.8,1022.3,18.6,4.0,9.9,48.9,26.2,0.0
49.1,33.6,1016.1,18.4,3.2,15.0,68.0,34.0,0.0
33.5,31.4,1006.5,1.7,5.7,11.8,34.0,32.0,1.0
20.8,11.4,1027.3,17.8,5.0,11.8,37.0,11.1,0.0
37.0,30.4,1012.8,11.3,4.9,9.9,43.0,33.1,0.0
35.1,22.6,1017.8,19.7,5.5,11.8,43.0,26.2,0.0
52.9,36.0,1005.3,18.6,5.6,14.0,69.1,41.0,0.0
40.9,21.3,1023.9,19.9,5.4,9.9,55.9,33.1,0.0
56.8,41.1,999.8,16.2,15.5,22.0,68.0,48.9,1.0
41.9,30.6,1006.8,14.3,21.7,31.9,52.0,33.1,1.0
47.7,30.0,1016.0,19.9,15.3,19.8,70.0,37.0,0.0
57.2,42.4,1013.2,12.0,5.5,15.0,71.1,51.1,1.0
55.8,41.6,1018.6,13.7,10.7,17.9,75.9,44.1,0.0
70.8,62.3,1003.7,15.6,11.1,19.8,80.1,61.0,1.0
53.8,41.9,1019.2,19.9,5.4,17.9,64.9,44.1,0.0
63.9,51.8,1006.6,14.0,9.1,14.0,78.1,55.9,1.0
47.8,37.0,1024.7,17.8,7.5,11.8,52.0,41.0,1.0
53.0,35.0,1014.9,19.9,7.7,14.0,68.0,39.0,0.0
67.5,48.1,1002.6,19.9,11.9,15.9,75.0,61.0,1.0
57.6,38.0,1019.5,19.9,5.9,9.9,69.1,46.0,0.0
54.7,44.7,1009.3,19.7,4.4,9.9,64.0,44.1,1.0
54.2,39.1,1019.3,18.9,5.8,14.0,66.9,43.0,0.0
71.3,59.8,1013.7,15.7,6.4,15.9,80.1,61.0,1.0
59.1,46.9,1015.4,18.0,3.9,9.9,69.1,46.9,0.0
64.3,58.5,1004.5,8.1,3.6,9.9,75.0,57.0,1.0
70.3,57.4,1016.2,11.1,5.6,11.8,78.1,62.1,0.0
69.9,61.9,1023.0,9.4,5.7,11.8,79.0,62.1,1.0
77.1,62.8,1007.4,12.0,11.2,15.0,86.0,68.0,1.0
72.8,61.0,1002.5,17.3,13.5,22.9,84.0,66.0,1.0
61.9,48.8,1012.2,17.0,11.0,18.8,72.0,53.1,1.0
72.7,53.2,1012.8,19.3,7.6,15.0,84.0,62.1,0.0
77.5,61.5,1009.3,19.9,13.1,19.8,88.0,66.9,0.0
67.1,52.3,1017.7,19.9,4.8,9.9,75.0,57.0,0.0
70.7,56.3,1020.4,14.7,4.5,9.9,78.1,64.9,1.0
76.4,64.2,1012.5,12.8,6.4,17.9,91.9,64.9,0.0
83.5,66.5,1011.6,19.5,5.3,11.8,93.9,72.0,0.0
70.1,49.9,1019.4,19.9,6.8,9.9,82.9,55.0,0.0
82.5,66.7,1012.2,12.5,8.4,14.0,89.1,75.0,1.0
80.1,59.5,1020.4,17.8,4.6,9.9,90.0,66.0,0.0
78.6,68.9,1008.4,15.2,5.2,11.8,87.1,70.0,1.0
68.6,56.7,1020.2,18.9,5.3,11.8,77.0,60.1,0.0
78.2,63.7,1009.5,15.2,6.0,11.8,89.1,70.0,0.0
76.8,58.8,1011.0,15.8,13.0,19.8,91.9,66.9,1.0
72.8,61.7,1013.2,15.3,1.8,8.0,87.1,64.0,1.0
81.7,71.0,1016.7,10.4,10.9,15.0,93.9,73.0,0.0
78.7,60.9,1015.0,8.2,7.8,15.9,95.0,66.0,0.0
76.8,61.5,1016.6,6.3,5.6,11.8,89.1,66.0,0.0
73.3,46.5,1023.5,19.9,3.8,11.8,91.0,59.0,0.0
73.0,57.7,1018.0,15.1,6.9,15.9,89.1,61.0,0.0
81.2,55.5,1012.3,18.8,12.0,15.9,93.9,70.0,0.0
62.5,41.3,1024.9,18.0,4.7,14.0,82.0,45.0,0.0
68.2,58.8,1021.3,9.5,2.5,8.0,79.0,60.1,0.0
72.8,53.3,1015.4,18.4,6.9,12.8,88.0,62.1,0.0
65.6,49.4,1010.1,16.4,4.2,15.9,88.0,50.0,0.0
60.9,56.7,1007.8,5.4,4.1,8.9,69.1,55.9,1.0
61.2,45.7,1011.9,18.2,2.0,9.9,86.0,45.0,0.0
64.0,52.3,1008.2,17.5,8.4,15.0,75.9,57.0,1.0
46.8,33.0,1022.0,18.2,3.6,11.8,66.9,32.0,0.0
65.3,48.4,1012.2,18.6,4.0,10.9,75.9,54.0,0.0
40.4,22.2,1027.5,18.8,6.7,14.0,50.0,30.2,0.0
39.0,28.7,1023.1,9.4,6.3,15.9,53.1,27.1,0.0
40.1,37.5,1017.6,3.0,10.1,15.0,48.9,36.0,1.0
37.4,29.0,1030.4,11.3,6.2,18.8,51.1,26.2,0.0
48.0,37.5,1019.8,15.2,5.8,9.9,64.9,36.0,0.0
32.9,21.4,1020.5,15.6,5.2,15.9,54.0,20.1,0.0
49.1,29.0,1012.2,19.9,9.6,23.9,63.0,35.1,0.0
20.7,12.7,1035.7,11.7,3.4,7.0,31.1,13.1,0.0
42.3,26.2,1017.8,19.9,5.7,15.0,66.0,29.1,0.0
34.6,21.9,1020.6,19.5,12.5,19.8,39.0,30.2,0.0
47.4,30.8,1003.4,18.6,5.5,17.9,62.1,31.1,0.0
10.7,-2.3,1024.9,19.9,4.7,15.0,22.1,2.1,0.0
27.8,20.9,1021.7,12.6,7.8,17.9,45.0,20.1,0.0
6.7,0.8,1021.5,11.4,6.1,14.0,16.2,-0.8,0.0
14.2,-1.2,1029.7,17.8,3.7,9.9,44.1,0.1,0.0
34.5,24.1,1017.9,16.0,4.2,15.9,52.0,22.1,0.0
36.8,23.6,1010.5,13.3,9.4,24.9,55.9,29.1,0.0
24.4,11.4,1020.3,19.5,8.6,19.8,37.9,12.2,0.0
39.0,22.4,1003.8,19.9,4.6,15.9,61.0,26.2,0.0
-2.1,-15.5,1025.4,16.4,4.7,11.8,11.1,-10.8,0.0
23.3,19.4,1014.0,2.2,10.6,17.9,26.2,20.1,1.0
12.9,2.9,1019.1,12.6,13.8,24.9,29.1,1.2,0.0
8.2,-1.8,1030.9,19.1,5.9,15.9,19.2,-2.7,0.0
-5.5,-19.5,1033.7,19.9,9.6,15.9,6.3,-15.9,0.0
29.2,21.1,1019.3,19.9,8.9,19.8,37.9,18.1,0.0
31.3,24.2,1015.8,15.4,9.3,16.9,36.0,22.1,0.0
2.8,-10.8,1019.4,13.1,22.7,29.9,31.1,-9.8,1.0
13.9,5.7,1026.6,19.5,1.9,8.9,25.2,1.2,0.0
24.5,12.6,1023.0,19.9,7.0,17.9,32.0,19.2,0.0
37.8,27.9,1017.4,11.4,2.6,9.9,55.9,26.2,0.0
34.7,24.0,1013.7,18.0,4.8,10.9,48.9,24.3,0.0
37.3,24.2,1013.5,18.0,9.3,25.8,57.9,25.2,0.0
40.7,22.5,1012.8,19.5,6.8,15.9,69.1,25.2,0.0
39.0,28.1,1008.1,18.8,11.9,17.9,45.0,32.0,0.0
27.0,13.0,1026.2,18.0,7.3,15.9,37.0,17.2,0.0
32.3,20.3,1019.7,17.0,11.4,22.0,45.0,23.2,0.0
56.6,32.0,1009.4,19.7,5.3,9.9,71.1,45.0,0.0
42.4,36.5,1001.7,14.5,9.5,15.9,52.0,37.9,1.0
52.2,31.0,1004.0,17.2,15.8,24.9,63.0,46.9,1.0
35.8,28.4,1017.1,10.2,10.7,14.0,41.0,30.2,0.0
53.6,38.3,1011.3,19.7,12.7,19.8,64.9,43.0,0.0
48.5,34.3,989.8,16.7,18.0,25.8,57.9,39.9,1.0
47.6,42.9,998.0,9.1,12.3,24.9,51.1,42.1,1.0
42.4,29.1,1020.0,19.5,6.0,15.0,63.0,31.1,0.0
69.1,44.0,1013.5,19.9,13.1,28.0,82.0,54.0,0.0
65.1,53.6,1014.7,14.9,7.1,14.0,78.1,57.9,0.0
66.7,55.4,1013.7,17.4,3.2,9.9,75.9,59.0,1.0
58.4,40.2,1023.3,19.9,7.6,11.8,66.0,51.1,0.0
59.2,31.4,1015.5,19.9,5.7,15.9,79.0,42.1,0.0
62.5,45.7,1018.7,15.2,5.8,9.9,70.0,57.9,1.0
70.0,61.1,1003.9,11.6,8.2,17.9,78.1,64.9,1.0
67.2,56.1,1017.6,13.0,6.2,12.0,77.0,61.0,1.0
68.2,46.7,1020.7,18.4,5.1,9.9,80.1,55.9,0.0
76.0,59.4,1010.1,16.4,8.4,19.8,84.9,66.9,0.0
66.2,57.6,1014.3,12.5,3.0,9.9,75.9,61.0,1.0
75.2,62.0,1016.4,13.6,7.6,11.8,86.0,64.9,0.0
72.2,61.6,1006.0,13.6,1.6,8.0,82.9,64.0,0.0
72.4,47.4,1015.3,19.9,5.9,12.8,84.0,61.0,0.0
85.6,65.3,1012.5,19.9,4.5,9.9,98.1,72.0,0.0
72.1,48.4,1010.6,18.2,11.9,15.9,87.1,60.1,0.0
67.0,58.1,1016.0,4.7,6.3,9.9,73.0,62.1,1.0
75.4,63.2,1011.6,17.8,4.4,9.9,87.1,70.0,1.0
68.7,54.6,1014.3,14.7,5.2,17.9,82.0,63.0,1.0
79.6,61.4,1012.8,18.6,2.8,5.8,89.1,69.1,0.0
70.2,53.2,1013.0,18.6,5.5,15.9,84.0,53.1,0.0
83.6,67.7,1007.4,16.8,12.7,17.9,97.0,73.0,0.0
79.4,65.7,1010.5,19.3,4.2,8.9,96.1,68.0,0.0
78.4,65.4,1009.7,12.8,9.6,17.9,89.1,66.9,1.0
80.0,68.5,1017.4,18.4,5.2,14.0,95.0,73.0,1.0
87.5,62.7,1009.9,18.0,11.0,17.9,99.0,72.0,0.0
79.6,69.6,1017.5,10.6,5.3,11.8,90.0,71.1,0.0
71.1,55.2,1019.9,19.3,4.9,9.9,80.1,61.0,0.0
76.2,52.2,1011.8,19.9,7.7,15.0,91.9,64.0,0.0
76.5,64.5,1010.9,15.9,3.6,8.0,84.9,69.1,1.0
80.7,71.7,1009.2,17.4,5.0,9.9,88.0,75.9,1.0
68.7,54.6,1018.4,19.5,3.2,11.8,79.0,57.9,0.0
70.3,63.5,1014.4,11.6,6.6,15.0,86.0,66.0,1.0
69.8,63.1,1014.6,9.0,2.9,9.9,82.0,59.7,1.0
66.2,56.0,1016.2,13.7,4.7,9.9,75.9,55.9,0.0
69.6,60.3,1012.8,14.6,5.8,15.9,75.9,64.0,1.0
70.6,60.0,1017.7,19.9,6.8,11.8,77.0,64.9,0.0
70.5,62.2,1017.1,15.0,1.2,7.0,78.1,62.1,0.0
68.5,49.9,1013.9,13.9,12.1,19.8,81.0,55.9,1.0
65.4,59.0,1010.3,5.8,5.8,9.9,71.1,62.1,0.0
72.9,66.2,1008.7,12.9,7.7,11.8,80.1,66.0,1.0
68.4,56.3,1010.2,18.4,12.0,24.9,75.9,63.0,0.0
64.3,47.7,1004.2,19.1,4.0,15.0,75.0,55.0,0.0
65.1,54.5,1011.8,16.7,3.3,8.0,77.0,57.0,0.0
50.5,38.1,1029.8,15.5,3.5,9.9,63.0,36.7,0.0
52.5,45.8,1013.0,9.0,10.8,17.9,61.0,48.9,1.0
44.6,29.0,1019.9,19.9,11.5,23.9,52.0,39.9,0.0
51.1,34.3,1026.3,19.3,13.0,19.8,63.0,42.1,1.0
51.2,33.4,1017.8,18.8,2.6,11.8,68.0,37.0,0.0
47.5,41.5,1020.4,4.6,7.6,14.0,48.9,46.0,1.0
57.3,51.2,1012.8,5.8,5.7,15.0,66.0,48.0,0.0
60.0,49.2,1006.0,12.3,6.9,14.0,68.0,51.1,1.0
53.3,36.6,1026.2,19.9,3.5,11.8,64.0,39.9,0.0
57.9,51.7,1005.1,5.8,7.2,15.9,60.1,55.0,1.0
32.1,20.5,1031.5,19.9,5.7,16.9,42.1,25.2,0.0
42.9,31.3,1007.8,19.3,6.0,18.8,51.1,35.1,1.0
46.8,36.1,1001.9,15.3,16.2,22.0,61.0,32.0,0.0
25.8,16.6,1024.3,11.3,5.2,11.8,33.1,20.1,0.0
27.6,14.9,1020.3,17.2,3.3,10.9,39.9,18.1,0.0
29.3,19.5,1009.1,17.8,4.5,11.8,36.0,22.1,0.0
10.1,-8.3,1028.3,19.5,14.3,19.8,16.2,5.2,0.0
8.7,-9.7,1039.3,19.9,4.9,9.9,19.2,3.2,0.0
35.7,26.1,1012.1,19.5,1.8,8.9,52.0,28.2,0.0
33.1,21.6,1004.2,19.5,9.4,17.9,37.0,26.2,0.0
28.0,12.3,1010.8,19.9,3.7,8.9,45.0,17.2,0.0
17.1,2.1,1020.8,19.7,4.4,16.9,26.2,11.1,0.0
25.9,15.2,1019.2,13.2,1.8,8.0,33.1,19.2,0.0
17.1,6.6,1022.9,16.6,2.4,10.9,36.7,7.2,0.0
31.3,24.2,1012.7,2.4,7.8,19.8,37.9,25.2,0.0
12.7,-3.6,1034.9,16.8,4.4,9.9,20.1,9.1,0.0
14.7,5.2,1024.3,4.2,1.8,7.0,21.2,7.2,0.0
9.7,-2.2,1034.2,7.7,10.9,14.0,17.2,5.2,0.0
23.0,17.9,1021.3,2.7,6.1,12.8,27.1,16.2,0.0
5.8,-11.5,1028.9,19.9,12.3,17.9,17.2,-0.8,0.0
6.6,-4.1,1032.0,16.7,3.9,15.0,17.2,-4.9,0.0
22.6,13.6,1029.4,6.7,10.5,17.9,30.2,15.3,1.0
13.7,2.3,1030.2,18.4,8.6,15.0,18.1,10.2,0.0
26.6,16.9,1017.6,4.7,8.4,11.8,29.1,25.2,1.0
5.3,-6.0,1024.8,12.8,2.7,9.9,14.2,-3.8,0.0
18.3,11.9,1013.2,4.7,8.3,17.9,21.2,15.3,0.0
30.7,24.1,1012.0,17.4,6.3,23.9,41.0,22.1,0.0
26.8,21.2,1018.1,2.7,8.3,12.8,32.0,22.1,0.0
3.5,-6.8,1029.5,16.6,5.9,15.0,10.2,-4.9,0.0
22.6,14.5,1028.8,4.7,3.6,9.9,29.1,12.2,0.0
30.8,29.9,1015.7,2.9,5.3,11.8,34.0,27.7,0.0
32.5,26.5,1026.0,14.6,6.2,15.0,37.0,27.1,0.0
38.3,30.9,1016.3,19.1,7.4,19.8,55.0,30.2,0.0
35.3,22.0,1024.7,19.9,13.1,15.9,41.0,30.2,0.0
52.7,37.6,1015.0,19.7,5.7,9.9,64.9,41.0,0.0
54.3,38.4,1010.6,19.9,10.5,19.8,77.0,42.1,0.0
52.1,38.2,1015.3,12.6,13.0,22.0,62.1,48.0,1.0
65.0,61.7,1006.7,8.4,7.3,19.8,77.0,53.1,1.0
49.9,32.2,1018.2,19.9,4.7,17.9,60.1,39.9,0.0
44.7,40.6,1010.2,8.6,12.6,19.8,48.9,42.1,1.0
42.2,32.1,1016.8,15.5,5.4,15.0,55.9,31.1,0.0
51.0,41.6,1023.5,9.6,9.9,15.9,63.0,45.0,1.0
57.6,49.8,1008.6,13.0,9.9,14.0,64.9,54.0,0.0
50.7,30.3,1015.2,17.8,3.6,10.9,59.0,39.9,0.0
49.7,46.7,1011.7,5.6,9.9,14.0,53.1,46.0,1.0
68.9,57.5,1005.5,18.6,7.1,15.0,77.0,59.0,1.0
62.0,42.8,1012.6,19.9,3.6,9.9,73.9,48.9,0.0
72.3,62.0,1016.8,7.2,5.6,24.9,84.0,64.9,1.0
64.1,61.5,1011.1,3.7,4.1,10.9,73.9,60.1,1.0
73.2,63.5,1013.9,16.4,4.0,12.8,81.0,68.0,1.0
68.8,55.7,1010.1,15.0,6.8,12.8,78.1,57.9,1.0
70.2,49.6,1017.7,19.3,3.0,8.9,82.0,55.0,0.0
61.2,42.9,1015.6,18.6,5.0,14.0,75.0,48.0,0.0
72.8,50.2,1018.8,19.9,10.4,18.8,87.1,60.1,0.0
85.1,69.2,1005.8,13.2,11.6,19.8,96.1,75.0,0.0
