n1,n2,n3,n4,n5,n6,n7,n8,class
78.1,67.2,1009.7,19.9,7.9,14.0,90.0,66.9,0.0
75.6,66.2,1017.0,15.9,4.3,17.9,86.0,68.0,1.0
72.1,54.6,1014.4,14.0,6.2,12.8,79.9,63.0,1.0
78.2,66.2,1014.7,14.1,5.9,11.8,88.9,70.9,1.0
65.7,59.9,1014.2,8.2,3.7,7.0,70.0,63.0,1.0
72.1,60.1,1014.8,19.3,7.8,14.0,82.9,63.0,0.0
72.5,61.0,1013.0,15.8,5.9,15.0,82.9,63.9,0.0
73.5,57.1,1017.5,16.9,3.7,9.9,86.0,64.9,0.0
79.8,66.7,1006.2,10.3,8.6,11.8,88.9,70.9,1.0
74.6,64.2,1010.3,18.2,4.6,15.9,81.0,66.9,1.0
72.1,61.3,1013.7,18.8,3.7,8.0,81.0,64.9,1.0
80.0,65.1,1015.2,15.2,6.9,10.9,92.8,70.9,1.0
77.4,65.6,1008.6,14.7,8.6,15.0,86.9,70.0,1.0
82.2,63.4,1014.7,15.9,7.3,14.0,93.9,68.9,0.0
74.5,64.6,1010.2,16.8,9.1,16.9,84.9,68.0,1.0
69.9,52.3,1014.0,19.9,3.8,10.9,84.9,56.8,0.0
65.2,60.2,1014.3,3.6,4.3,8.9,70.9,61.9,1.0
61.5,49.0,1014.5,19.7,4.3,8.0,70.0,57.9,1.0
48.3,42.9,1022.9,13.9,7.5,11.8,52.0,43.9,1.0
62.0,52.1,1016.1,16.5,6.4,10.9,72.9,52.0,0.0
66.5,61.3,1008.0,10.1,10.5,15.9,69.1,64.0,1.0
63.7,59.3,1016.9,8.0,5.3,9.9,70.0,59.9,1.0
59.7,53.7,1015.2,6.8,3.1,11.8,75.9,50.0,0.0
54.9,47.9,1017.8,12.2,5.6,9.9,61.0,52.0,1.0
63.6,57.3,1008.7,8.1,8.9,19.8,75.9,54.0,1.0
60.8,46.0,1021.1,19.5,3.8,11.8,81.9,45.9,0.0
56.7,45.6,1021.1,16.7,3.2,8.9,72.9,43.0,0.0
64.5,50.7,1015.5,18.8,5.9,11.8,74.8,54.0,0.0
53.8,42.7,1016.1,19.5,3.2,11.8,61.9,45.9,0.0
44.0,34.5,1013.4,18.1,2.3,11.8,54.9,33.1,0.0
38.2,25.1,1026.5,19.9,4.8,9.9,41.0,36.0,0.0
41.5,34.3,1019.9,8.1,7.4,12.8,47.8,37.9,1.0
44.0,34.8,1023.0,13.6,5.2,10.9,52.9,38.8,0.0
45.8,41.1,1009.3,10.8,8.0,11.8,50.0,43.9,1.0
42.0,38.8,1013.9,2.7,8.6,12.8,50.0,37.9,1.0
36.7,28.0,1019.4,13.5,2.3,9.9,47.8,27.0,1.0
41.3,34.7,1008.2,10.2,7.6,11.8,48.9,36.0,1.0
35.6,29.4,1027.5,19.7,6.7,8.9,45.9,30.0,0.0
24.0,19.0,1010.8,7.2,12.9,16.9,29.1,20.1,0.0
31.3,22.9,1023.2,15.8,13.9,24.9,41.9,26.1,0.0
29.7,26.4,1008.1,5.5,11.7,22.0,36.9,24.1,1.0
20.9,16.8,1021.5,14.8,9.4,13.0,26.1,14.0,0.0
14.7,11.2,1021.0,10.6,5.6,9.9,23.0,5.0,0.0
29.7,28.3,1006.5,3.9,7.7,11.8,34.9,26.1,1.0
18.6,14.7,1016.2,9.5,5.5,10.9,26.1,10.0,0.0
2.3,-4.8,1034.5,9.1,1.3,3.9,8.1,-2.9,0.0
5.2,-1.0,1021.3,8.9,5.8,9.9,9.1,0.1,0.0
6.3,1.0,1024.3,4.5,6.0,9.9,10.0,2.1,0.0
24.2,21.0,1018.4,4.4,5.0,14.0,37.9,15.1,0.0
34.7,33.6,1015.4,1.5,7.7,14.0,36.9,31.1,1.0
29.6,25.4,1019.2,8.0,9.1,15.0,32.0,27.1,1.0
37.6,29.5,1006.5,18.8,6.6,11.8,41.9,32.9,0.0
42.3,30.6,1005.6,18.2,8.0,12.8,54.9,36.0,0.0
18.8,12.8,1021.9,9.8,7.3,10.9,31.1,13.1,0.0
18.3,11.9,1025.0,8.6,4.8,9.9,23.0,14.0,0.0
32.3,22.8,1020.1,19.5,3.6,9.9,55.9,22.1,0.0
30.3,26.8,1022.1,5.0,5.4,9.9,34.0,29.1,1.0
37.1,24.5,1003.5,17.2,5.3,10.9,52.9,25.2,0.0
25.0,18.1,1017.3,18.1,8.4,15.0,35.1,19.2,0.0
42.1,31.7,1008.8,19.9,3.8,9.9,55.0,32.0,0.0
57.0,40.9,994.0,19.9,11.7,17.9,69.1,45.0,0.0
46.9,36.0,1008.3,12.6,8.9,15.0,68.0,34.0,0.0
42.0,36.5,1014.7,9.6,8.3,12.8,45.0,39.9,1.0
41.9,32.7,1015.5,14.4,8.2,23.9,48.9,37.0,1.0
33.1,20.8,1016.2,15.5,9.4,14.0,43.0,27.1,0.0
17.8,6.1,1022.8,18.6,7.4,15.9,27.1,12.2,0.0
51.7,41.1,1016.3,12.5,7.2,14.0,73.9,37.9,0.0
59.8,36.8,999.6,19.9,9.3,22.0,75.0,50.0,0.0
34.8,27.0,1006.8,10.2,20.0,24.9,42.1,32.0,0.0
41.2,25.5,1021.7,19.1,6.7,14.0,55.0,30.2,0.0
50.7,41.7,995.0,19.1,11.3,18.1,64.9,45.0,1.0
44.0,33.5,1022.9,19.5,3.8,9.9,55.9,33.1,0.0
63.7,53.4,1006.6,12.8,15.8,24.9,73.9,57.9,1.0
50.2,34.2,1025.1,17.4,8.1,17.9,61.0,37.9,0.0
66.4,59.2,1010.1,15.2,5.4,15.0,81.0,59.0,1.0
61.7,47.8,1007.9,17.3,10.0,14.0,73.9,50.0,0.0
56.5,34.7,1015.8,24.0,5.9,9.9,68.0,44.1,0.0
57.3,51.6,1006.1,7.4,9.3,15.9,63.0,52.0,0.0
58.0,42.2,999.5,16.5,11.0,17.9,66.0,51.1,0.0
65.9,63.2,1012.6,8.9,7.9,19.0,73.0,63.0,1.0
66.7,52.2,1013.9,18.6,3.6,9.9,75.0,57.0,0.0
62.4,55.6,1015.0,14.5,6.0,9.9,68.0,59.0,1.0
70.2,62.2,1004.2,12.4,5.3,15.9,82.0,63.0,1.0
72.8,59.6,1013.2,16.5,9.0,15.0,84.9,63.0,1.0
64.0,57.0,1001.7,12.0,1.7,8.0,71.1,59.0,1.0
64.4,49.9,1016.0,18.1,6.8,15.9,75.0,57.0,1.0
72.1,49.6,1013.4,22.2,10.5,19.8,87.1,63.0,0.0
83.1,69.8,1005.7,13.0,5.0,11.8,96.1,66.9,0.0
68.7,50.4,1017.8,18.0,5.0,11.8,77.0,59.0,0.0
70.9,49.8,1017.8,19.9,7.6,15.0,82.9,59.0,0.0
76.9,55.2,1008.4,17.7,7.6,18.8,100.0,60.1,0.0
75.5,58.6,1016.1,17.0,4.3,14.0,89.1,63.0,0.0
87.1,62.1,1010.2,18.1,9.0,15.9,100.0,72.0,0.0
86.2,63.7,1017.0,19.9,5.5,9.9,100.0,73.0,0.0
81.9,58.0,1014.9,18.4,7.6,14.0,100.9,66.9,0.0
91.8,62.3,1012.4,19.9,3.3,10.9,109.0,77.0,0.0
82.5,62.1,1013.3,16.6,3.2,9.9,93.9,75.0,0.0
78.1,47.0,1016.9,18.2,7.0,15.0,91.9,64.0,0.0
69.5,56.4,1013.4,12.4,6.4,15.9,79.0,60.1,0.0
68.0,54.7,1018.4,18.3,2.8,9.9,82.0,55.9,1.0
73.8,67.3,1008.7,6.0,3.4,15.0,82.9,66.9,1.0
73.6,63.7,1015.9,16.5,6.6,10.9,87.1,68.0,1.0
72.7,62.7,1014.5,14.6,3.0,8.0,89.1,60.1,0.0
75.3,64.1,1019.5,15.9,4.5,9.9,82.0,68.0,0.0
82.3,66.8,1012.6,11.5,7.5,15.0,93.0,71.1,0.0
66.6,55.5,1013.3,17.9,3.4,12.8,84.0,55.9,1.0
54.4,42.2,1023.9,17.6,2.7,9.9,66.9,42.1,0.0
65.2,57.7,1017.2,6.4,4.7,11.8,82.9,53.1,0.0
71.1,64.6,1007.8,7.7,6.6,12.8,82.0,66.0,1.0
64.5,48.5,1019.2,19.9,3.7,7.0,81.0,52.0,0.0
71.4,54.3,1014.8,16.5,4.5,11.8,84.0,61.0,0.0
60.6,43.8,1021.1,17.4,11.5,22.0,75.0,48.9,1.0
68.1,56.2,999.0,14.5,7.4,14.0,81.0,57.9,0.0
46.4,28.7,1026.4,14.9,3.4,9.9,57.9,35.1,0.0
56.7,46.8,1014.5,9.1,6.4,15.0,78.1,48.9,1.0
58.2,42.4,1020.2,19.9,1.8,8.0,72.0,43.0,0.0
52.4,49.3,1022.2,4.3,2.0,8.0,55.0,51.1,1.0
62.4,38.6,1017.6,19.9,1.9,5.8,75.0,48.0,0.0
53.7,35.0,1025.2,18.4,11.7,19.8,72.0,43.0,0.0
61.7,45.8,1024.6,10.7,4.1,12.8,69.1,55.9,0.0
60.6,55.8,1005.6,7.7,5.4,9.9,66.9,55.9,1.0
50.4,42.0,1019.3,16.8,7.1,14.0,60.1,44.1,0.0
40.1,30.1,1025.5,9.5,2.4,8.0,50.0,32.0,0.0
48.3,46.5,1013.8,3.1,4.6,15.0,50.0,46.9,1.0
30.8,21.1,1020.7,13.4,10.4,18.8,37.0,28.2,0.0
45.7,41.7,1013.3,7.6,6.8,15.0,55.0,43.0,1.0
45.9,36.7,1009.2,18.3,6.2,11.8,63.0,36.0,0.0
37.7,26.0,1015.3,18.0,11.2,21.0,46.9,33.1,0.0
27.7,24.5,1025.5,1.7,12.0,15.9,30.2,26.2,0.0
25.4,20.4,1024.3,6.9,4.6,15.9,39.9,19.2,0.0
17.9,5.7,1028.4,18.2,13.2,22.0,28.2,10.2,0.0
35.2,26.0,1009.8,14.6,2.6,7.0,48.0,27.1,0.0
27.6,19.2,1013.7,16.2,16.0,17.9,32.0,22.1,0.0
29.4,25.6,1012.4,6.3,2.9,8.9,31.1,26.2,0.0
22.6,14.0,1025.4,17.4,9.6,11.8,30.2,18.1,0.0
30.8,28.3,1017.5,8.4,4.4,9.9,42.1,23.2,0.0
26.8,18.2,1029.2,24.9,6.7,9.9,37.0,19.0,0.0
26.2,21.5,1015.6,17.2,5.0,11.8,36.0,18.1,0.0
32.2,28.4,1001.6,12.7,12.2,19.8,39.0,26.2,0.0
8.5,0.5,1023.2,12.2,6.4,17.9,22.1,-3.8,0.0
23.5,16.7,1026.1,18.4,5.6,9.9,33.1,18.1,0.0
32.2,25.8,1012.8,17.4,10.7,22.0,39.0,19.2,0.0
34.9,26.7,1000.7,21.7,16.4,28.0,37.0,32.0,0.0
26.4,21.0,1015.5,14.8,9.8,19.8,29.1,22.1,1.0
30.3,27.4,1031.1,2.2,2.4,8.0,33.1,29.1,0.0
5.9,-3.6,1026.7,11.8,14.2,19.8,12.2,1.2,0.0
18.2,11.1,1010.7,18.6,10.4,15.0,30.2,10.2,0.0
18.9,14.3,1018.0,8.2,6.3,9.9,23.2,16.2,1.0
27.1,22.4,1015.0,7.3,8.9,16.9,31.1,23.2,0.0
31.4,20.8,1019.5,19.9,12.1,16.9,37.9,27.1,0.0
32.2,21.0,1023.5,20.5,8.9,15.0,37.9,27.1,0.0
21.5,13.5,1024.6,17.4,7.1,11.8,28.2,16.2,0.0
31.7,29.5,1012.5,4.3,5.1,15.0,37.9,29.1,1.0
27.1,24.4,1017.3,2.8,2.6,7.0,30.2,23.2,0.0
12.9,6.3,1023.4,10.9,2.6,8.9,28.2,-2.7,0.0
41.6,36.5,1011.7,4.3,3.9,8.0,53.1,35.1,1.0
43.0,37.0,1007.0,11.1,6.5,14.0,55.9,31.1,1.0
26.3,17.3,1022.9,19.1,14.7,28.0,36.0,22.1,1.0
28.1,14.8,1014.5,17.9,7.9,12.8,44.1,21.2,0.0
21.1,13.7,1025.2,13.5,4.4,15.9,37.9,10.2,0.0
47.5,31.9,1016.2,16.8,15.9,22.0,55.0,42.1,1.0
38.4,25.1,1026.0,13.2,7.6,14.0,51.1,29.1,0.0
47.7,40.5,1020.5,7.2,3.7,11.8,60.1,39.0,0.0
42.9,30.2,1008.4,18.6,13.6,19.8,51.1,37.0,0.0
62.1,54.5,1005.9,13.7,6.6,19.8,72.0,54.0,1.0
66.7,60.4,1007.8,6.0,10.4,15.9,73.9,62.1,1.0
52.2,34.9,1018.9,18.0,3.3,17.9,68.0,39.0,0.0
69.8,50.9,1002.2,19.9,6.5,15.0,82.9,54.0,0.0
60.6,50.0,1020.0,7.9,5.8,10.9,72.0,54.0,0.0
60.1,45.7,1017.8,17.8,4.4,8.0,69.1,54.0,1.0
66.0,44.3,1013.7,20.1,6.3,11.8,81.0,51.1,0.0
73.8,60.1,1005.2,18.6,9.8,15.9,84.0,64.9,1.0
69.7,59.5,1009.9,16.1,8.9,15.0,75.9,62.1,0.0
62.2,56.5,1008.8,6.0,5.9,11.8,68.0,59.0,1.0
60.0,50.0,1017.0,17.0,4.8,15.9,73.0,48.9,0.0
70.5,49.4,1008.7,19.9,4.6,9.9,81.0,61.0,1.0
60.8,50.1,1015.6,19.7,3.1,8.0,66.9,52.0,1.0
70.2,53.6,1004.1,18.9,5.3,12.8,84.0,64.9,1.0
69.3,59.5,1007.1,16.8,7.1,15.9,80.1,61.0,1.0
69.5,60.3,1013.8,18.6,7.1,17.9,82.0,62.1,1.0
76.4,66.6,1013.5,12.3,10.1,17.9,82.9,70.0,0.0
77.8,66.1,1020.4,4.4,4.4,11.8,87.1,70.0,1.0
82.3,64.1,1018.3,7.7,1.8,7.0,93.9,73.0,0.0
77.7,60.0,1013.1,16.2,3.4,15.9,88.0,66.9,1.0
63.7,48.7,1014.2,20.1,4.8,9.9,72.0,54.0,0.0
81.4,60.9,1013.9,18.8,12.9,19.8,91.9,69.1,0.0
78.1,60.0,1012.9,17.0,4.8,8.0,87.1,68.0,1.0
74.0,57.9,1016.2,16.6,6.8,14.0,84.9,66.9,1.0
79.3,62.2,1013.7,19.9,6.9,9.9,90.0,70.0,0.0
78.2,64.0,1016.0,15.5,8.7,17.9,87.1,70.0,0.0
78.8,59.8,1015.3,18.4,6.1,14.0,89.1,70.0,0.0
82.0,63.6,1014.6,13.6,6.1,16.9,93.0,70.0,0.0
73.6,60.0,1014.7,15.0,5.3,19.8,95.0,66.0,1.0
74.1,60.9,1015.6,17.3,2.8,8.9,84.9,64.0,0.0
83.8,65.7,1014.3,19.1,8.0,14.0,95.0,71.1,0.0
71.7,52.8,1008.9,17.4,9.9,22.0,95.0,63.0,1.0
72.4,64.4,1012.4,15.5,8.3,24.9,82.0,66.0,1.0
79.9,65.9,1012.2,12.5,4.6,11.8,93.9,66.9,0.0
63.4,48.2,1020.7,19.1,4.1,11.8,77.0,52.0,0.0
72.0,61.7,1015.6,12.3,6.8,17.9,86.0,64.0,0.0
57.8,46.1,1023.5,18.4,5.3,15.0,66.9,50.0,1.0
63.7,53.7,1007.6,13.7,7.3,11.8,69.1,61.0,1.0
52.3,36.3,1022.3,18.0,2.7,8.9,68.0,37.0,0.0
54.2,37.9,1021.5,16.4,3.3,12.8,70.0,41.0,0.0
57.5,45.6,1018.2,16.1,5.1,11.8,64.9,53.1,1.0
59.8,41.3,1022.1,19.9,7.3,15.9,78.1,45.0,0.0
66.4,49.7,1008.5,12.0,14.5,25.8,79.0,57.0,0.0
73.8,53.3,1009.6,18.2,12.5,23.9,91.0,64.0,0.0
48.8,29.5,1018.6,18.0,3.0,9.9,64.0,37.0,0.0
58.0,37.3,1011.4,16.9,2.4,9.9,82.9,37.9,0.0
45.2,36.6,1006.9,12.8,9.2,17.9,57.0,41.0,1.0
48.7,34.1,1018.6,17.9,5.7,9.9,55.9,37.9,0.0
56.7,39.9,1012.9,15.4,3.4,9.9,66.0,45.0,1.0
51.8,48.9,1022.8,2.7,1.2,4.1,60.1,46.0,0.0
48.6,42.3,1005.6,12.8,12.9,29.9,57.0,39.0,1.0
28.1,17.7,1027.8,18.2,7.4,19.8,36.0,21.2,0.0
52.0,44.9,1014.3,14.5,4.9,14.0,66.0,39.9,0.0
27.3,16.8,1016.1,16.4,20.6,29.9,30.2,25.2,0.0
13.2,9.4,1025.4,11.6,5.4,9.9,21.2,7.2,0.0
42.7,41.9,1001.4,2.3,8.6,14.0,57.0,28.2,1.0
32.6,28.1,1020.7,9.9,5.5,11.8,43.0,27.1,0.0
32.1,21.5,1029.6,18.2,3.3,8.0,41.0,26.2,0.0
36.4,33.6,1011.2,6.5,10.7,16.9,46.9,32.0,1.0
11.5,4.2,1025.9,18.7,7.8,15.0,28.2,5.2,0.0
32.9,24.4,1020.5,18.5,5.3,15.0,48.9,23.2,0.0
23.9,20.6,1028.1,4.5,5.5,9.9,27.1,21.2,1.0
27.9,24.2,1016.9,6.9,7.4,14.0,30.2,26.2,0.0
28.2,26.6,1010.4,7.2,7.8,11.8,32.0,25.2,0.0
3.0,-9.2,1035.4,18.9,6.7,14.0,15.3,-3.8,0.0
-2.3,-17.0,1035.6,19.9,9.0,15.0,8.2,-7.8,0.0
33.0,21.9,1013.3,19.9,3.2,5.8,43.0,27.1,0.0
23.7,16.0,1022.2,14.0,14.3,25.8,35.1,17.2,0.0
19.0,6.9,1029.9,15.5,7.4,17.9,46.9,4.1,0.0
36.0,21.0,1010.8,19.9,6.5,14.0,46.9,28.2,0.0
31.1,21.6,1017.0,10.5,9.7,24.9,52.0,18.1,0.0
34.4,19.8,1011.1,19.9,13.9,23.9,42.1,24.3,0.0
12.1,-1.2,1030.7,17.4,11.0,15.9,15.3,9.1,0.0
37.7,29.9,1007.6,18.8,3.3,8.0,53.1,30.2,0.0
41.3,25.0,1018.1,18.9,6.4,11.8,55.9,32.0,0.0
40.0,35.8,1004.8,6.1,6.8,15.0,54.0,30.9,0.0
32.2,30.3,1010.7,7.7,20.1,25.8,46.0,27.1,1.0
42.4,32.0,1010.4,17.0,3.5,11.8,57.0,33.1,0.0
38.7,26.3,1010.0,19.5,10.1,15.9,53.1,30.2,0.0
23.1,17.1,1013.8,7.2,9.1,14.0,26.2,18.1,1.0
29.5,21.9,1020.7,16.2,4.6,8.0,36.0,26.2,0.0
37.1,31.5,1000.2,7.9,20.3,34.0,51.1,23.2,1.0
32.0,22.2,1021.5,15.1,6.7,14.0,39.0,24.3,0.0
55.7,33.2,995.5,16.0,14.7,25.8,73.9,43.0,0.0
58.2,30.1,1005.9,17.4,13.8,19.8,69.1,46.9,0.0
51.6,31.3,1008.1,16.9,14.4,28.0,63.0,44.1,1.0
44.8,24.4,1016.9,19.5,3.2,11.8,64.9,31.1,0.0
51.2,35.3,1017.0,13.6,3.2,9.9,73.0,36.0,0.0
53.3,28.9,1023.2,19.5,9.5,17.9,66.0,43.0,0.0
59.4,49.1,1016.1,16.4,9.8,19.8,77.0,45.0,0.0
61.2,49.7,1004.1,14.7,10.9,18.8,69.1,55.0,1.0
52.4,42.1,1006.3,14.8,7.9,11.8,64.9,43.0,1.0
44.2,33.7,1014.8,13.9,13.4,18.8,55.9,37.9,1.0
51.6,39.3,1025.8,18.6,2.4,5.8,57.0,46.9,0.0
41.8,22.8,1024.3,19.7,6.4,15.9,57.9,29.1,0.0
50.0,22.9,1025.8,19.1,4.8,14.0,62.1,36.0,0.0
63.5,35.3,1015.8,19.3,3.8,11.8,78.1,45.0,0.0
59.0,51.4,1009.1,5.4,5.3,14.0,68.0,52.0,1.0
64.2,47.2,1013.3,19.9,9.4,17.9,82.9,51.1,0.0
55.4,48.3,1011.5,14.3,13.2,19.8,62.1,51.1,1.0
64.3,49.2,1018.0,13.8,2.7,8.0,75.0,53.1,0.0
65.9,52.9,1007.5,9.6,2.6,8.0,75.9,55.0,0.0
68.2,47.3,1020.0,19.1,5.2,9.9,79.0,55.9,0.0
72.8,57.9,1016.5,16.7,6.9,15.0,84.0,60.1,0.0
81.4,64.5,1000.5,17.0,12.8,15.9,90.0,71.1,1.0
64.9,48.7,1009.4,19.1,5.0,11.8,82.9,50.0,0.0
67.7,48.0,1017.7,19.9,3.8,11.8,82.0,55.0,0.0
68.0,58.3,1005.8,15.6,11.0,19.8,77.0,62.1,1.0
74.0,65.9,1015.5,12.5,3.3,8.0,84.0,63.0,0.0
69.5,55.4,1014.6,18.6,5.4,9.9,78.1,62.1,1.0
72.7,57.4,1017.4,12.8,4.5,12.8,86.0,60.1,0.0
84.7,65.1,1010.8,19.9,10.2,16.9,95.0,75.0,0.0
83.1,62.4,1010.1,17.4,6.4,9.9,91.9,72.0,0.0
75.6,62.5,1015.1,17.4,8.7,17.9,89.1,64.0,0.0
74.8,70.0,1013.7,9.4,2.4,8.9,84.9,70.0,1.0
78.3,66.3,1013.3,17.6,6.5,11.8,87.1,70.0,1.0
75.6,66.6,1009.4,19.4,7.9,15.9,82.9,68.0,0.0
69.9,54.2,1024.6,19.9,4.1,9.9,82.0,59.0,0.0
67.5,53.9,1020.3,18.8,3.0,9.9,79.0,55.0,0.0
77.7,65.9,1012.6,15.8,5.2,10.9,89.1,70.0,0.0
70.0,63.3,1015.7,8.4,7.7,14.0,75.0,66.9,1.0
79.8,64.8,1018.3,11.6,7.0,14.0,91.0,70.0,0.0
80.8,61.5,1016.8,9.3,2.9,9.9,93.0,69.1,0.0
80.4,55.3,1009.5,16.8,8.3,15.9,98.1,73.9,1.0
76.1,49.4,1017.2,19.7,5.9,11.8,89.1,62.1,0.0
77.6,44.8,1015.3,18.8,5.6,9.9,91.9,64.9,0.0
66.9,50.3,1018.3,12.0,6.2,11.8,86.0,57.0,1.0
74.3,53.2,1010.6,18.4,9.5,19.8,88.0,61.0,1.0
66.0,50.7,1021.7,14.6,6.1,9.9,75.9,57.0,0.0
60.6,49.5,1018.2,17.8,8.5,15.0,69.1,48.9,0.0
60.5,38.8,1021.1,19.1,5.0,9.9,75.0,53.1,0.0
51.8,44.5,1021.1,9.4,3.5,9.9,57.0,48.9,0.0
69.3,52.9,1012.6,14.9,1.1,4.9,87.1,53.1,0.0
46.2,31.2,1019.4,15.4,1.6,8.0,57.0,33.1,0.0
56.2,42.0,1013.5,19.9,0.7,3.9,77.0,43.0,0.0
61.8,41.1,1011.5,15.2,7.4,19.8,82.0,44.1,0.0
39.1,26.9,1022.0,12.2,8.5,14.0,44.1,34.0,1.0
39.7,22.1,1021.0,19.9,4.6,15.9,60.1,25.2,0.0
39.6,29.6,1023.4,13.1,7.5,11.8,45.0,35.1,0.0
47.0,42.6,1015.5,6.4,4.9,9.9,57.0,43.0,1.0
43.4,18.9,1025.9,19.9,9.5,25.8,54.0,34.0,0.0
37.6,19.5,1032.1,19.7,10.3,15.9,50.0,28.2,0.0
28.6,11.8,1026.8,19.9,10.6,15.9,45.0,18.1,0.0
31.3,22.0,1017.5,13.9,2.8,9.9,45.0,21.2,0.0
45.0,20.8,1015.9,18.9,4.4,11.8,59.0,36.0,0.0
31.3,16.6,1026.3,17.6,2.6,8.0,37.0,28.2,0.0
16.1,1.3,1023.2,16.9,17.2,25.8,32.0,6.3,0.0
22.4,15.4,1023.6,15.9,9.5,15.9,37.0,12.2,0.0
33.1,24.9,1025.3,14.6,5.9,15.9,36.0,31.1,0.0
27.3,19.7,1014.6,17.8,8.1,15.9,52.0,16.2,0.0
21.5,13.0,1029.7,15.1,5.7,14.0,42.1,10.2,0.0
43.6,29.4,1012.9,18.2,3.4,8.0,57.9,32.0,0.0
13.9,0.7,1028.8,19.9,7.3,17.9,31.1,3.2,0.0
34.0,23.3,1014.9,19.9,7.0,14.0,45.0,23.2,0.0
13.9,3.2,1009.6,15.6,10.5,17.9,25.2,5.2,0.0
16.2,4.1,1026.5,10.0,4.7,9.9,21.2,14.2,0.0
14.0,7.9,1019.7,9.9,5.1,14.0,26.2,6.3,0.0
-0.9,-15.3,1020.9,19.7,12.7,28.0,5.2,-4.9,0.0
23.1,17.3,1016.9,7.4,6.3,14.0,34.0,16.2,0.0
5.4,-4.0,1030.8,7.9,14.2,22.0,15.3,-2.7,0.0
22.8,18.9,1028.9,7.8,6.1,16.9,30.2,16.2,0.0
27.7,16.2,1008.0,19.9,12.0,23.9,37.0,20.1,0.0
11.6,-3.8,1024.8,19.9,13.2,17.9,20.1,5.2,0.0
31.3,21.6,1017.3,19.3,5.2,9.9,48.0,19.2,0.0
15.2,4.9,1035.8,18.2,3.7,11.8,28.2,5.2,0.0
41.2,32.3,1017.2,12.0,1.3,5.8,57.0,28.2,0.0
19.6,7.3,1029.1,19.3,5.7,11.8,28.2,13.1,0.0
34.1,22.7,1023.1,19.5,13.8,22.9,43.0,26.2,0.0
51.8,46.3,980.5,11.5,14.9,25.8,57.9,39.0,1.0
32.3,19.2,1019.2,17.4,9.5,15.9,41.0,25.2,0.0
39.4,34.9,998.7,8.1,13.3,19.8,43.0,35.1,1.0
42.2,23.6,1021.1,19.9,2.6,8.9,66.0,27.1,0.0
56.0,50.4,999.8,7.7,12.2,19.8,64.0,51.1,1.0
50.7,37.1,1010.9,12.3,11.5,17.9,64.0,45.0,1.0
38.1,30.9,1010.1,6.9,4.3,9.9,48.9,34.0,1.0
44.3,30.2,1021.1,18.2,6.4,11.8,57.0,34.0,0.0
56.8,51.6,1004.7,7.4,4.9,14.0,64.9,46.9,1.0
38.0,24.5,1023.2,19.1,9.7,22.0,50.0,31.1,0.0
35.8,29.1,1006.5,8.4,8.5,19.8,39.9,33.1,1.0
59.4,33.6,1024.7,19.9,7.8,17.9,73.0,45.0,0.0
67.9,46.1,1018.7,18.0,11.3,17.9,75.9,59.0,1.0
68.7,57.4,1016.6,14.2,4.9,11.8,79.0,62.1,1.0
62.0,56.0,1010.7,6.0,5.5,17.9,68.0,57.9,1.0
59.4,33.0,1024.2,19.9,10.7,19.8,73.9,46.9,0.0
67.7,53.3,1009.6,17.4,8.6,17.9,82.9,55.9,1.0
69.6,50.0,1016.8,15.9,6.0,10.9,81.0,57.9,0.0
69.6,57.1,1006.7,18.4,5.9,12.8,75.0,64.0,1.0
60.3,44.2,1018.1,19.9,7.0,11.8,71.1,51.1,0.0
73.3,56.1,1012.1,14.8,7.3,14.0,86.0,63.0,0.0
76.9,62.6,1012.5,17.0,10.1,14.0,84.9,68.0,0.0
64.9,53.0,1003.7,17.7,11.2,16.9,75.9,57.9,0.0
76.5,61.3,1013.1,9.3,8.0,15.0,88.0,68.0,1.0
72.4,62.1,1012.8,14.2,2.5,9.9,82.0,68.0,1.0
73.8,53.0,1014.5,18.4,8.6,15.9,84.9,64.0,0.0
71.8,44.5,1018.4,19.9,3.1,9.9,84.0,57.0,0.0
84.2,61.4,1009.3,15.3,6.8,14.0,99.0,75.0,1.0
77.2,63.2,1017.0,5.2,9.1,15.9,89.1,66.9,0.0
75.3,53.6,1013.5,19.5,1.7,4.9,84.9,64.9,0.0
76.7,66.9,1013.2,10.5,6.0,11.8,86.0,70.0,0.0
83.2,62.6,1007.1,18.6,4.1,10.9,96.1,70.0,0.0
70.1,47.2,1014.7,19.9,3.2,9.9,84.9,57.9,0.0
85.4,61.9,1011.8,18.0,10.7,15.9,99.0,70.0,0.0
77.3,53.8,1020.3,19.9,5.9,11.8,88.0,66.9,0.0
84.6,68.3,1013.8,16.6,8.0,17.9,99.0,73.9,0.0
81.6,70.2,1013.7,14.4,9.4,19.8,93.0,73.0,1.0
79.0,67.4,1016.7,11.2,7.5,11.8,95.0,70.0,1.0
76.7,64.8,1014.2,14.0,7.3,19.8,82.9,71.1,1.0
75.8,63.2,1014.2,16.5,2.8,8.0,91.9,63.0,0.0
75.3,57.5,1013.8,19.5,5.8,9.9,84.9,64.0,1.0
70.5,60.6,1014.9,15.0,5.7,9.9,80.1,63.0,1.0
73.3,63.7,1013.3,15.8,5.0,11.8,81.0,68.0,0.0
68.1,56.4,1015.1,19.1,5.7,10.9,79.0,62.1,1.0
64.9,50.6,1021.2,18.8,5.2,9.9,75.0,55.9,0.0
